#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Želim samo da ispunjavam Božju volju.
39-14	598-607	baltičkih	A	ADJ	*	DEMO	baltički	2[1459]	baltički jezik[1459]	NID[1459]	U ovom kontekstu, 'baltički jezik' se odnosi na grupu srodnih jezika u severoistočnoj Evropi, kojoj pripadaju litvanski i letonski, što je upravo značenje pod ID-jem LLM-0013.[2018]	http://llod.jerteh.rs/WSD/seLLM0013[2018]	1[2018]	ChatGPT	LLM-0013[2018]	
39-15	608-614	jezika	N	NOUN	_	_	jezik	2[1459]	baltički jezik[1459]	NID[1459]	U ovom kontekstu, 'baltički jezik' se odnosi na grupu srodnih jezika u severoistočnoj Evropi, kojoj pripadaju litvanski i letonski, što je upravo značenje pod ID-jem LLM-0013.[2018]	http://llod.jerteh.rs/WSD/seLLM0013[2018]	1[2018]	ChatGPT	LLM-0013[2018]	
39-16	614-615	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U jednom trenutku braća sreću „dobru“ demonku Rubi, zainteresovanu za Sema, koja ih uverava da im može pomoći da spasu Dina.
40-1	615-616	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
40-2	617-623	jednom	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
40-3	624-632	trenutku	N	NOUN	_	_	trenutak	_	_	_	U ovom kontekstu, 'trenutak' označava određenu tačku u vremenu kada se nešto desilo, odnosno kada su braća srela Rubi.	http://llod.jerteh.rs/WSD/seENG3015244650n	3	ChatGPT	ENG30-15244650-n;ENG30-15245515-n;ENG30-15246353-n	
40-4	633-638	braća	N	NOUN	_	_	braća	_	_	_	U ovom kontekstu, 'braća' se odnosi na skup od dva brata, što odgovara značenju 'zbirna imenica od brat'.	http://llod.jerteh.rs/WSD/seDRJ0228979\_0	1	ChatGPT	DRJ0-228979/0	
40-5	639-644	sreću	V	VERB	_	_	sretati	_	_	_	U ovom kontekstu, 'sreću' znači da braća nailaze ili dolaze u kontakt sa demonkom Rubi, što odgovara značenju 'sresti se'.	http://llod.jerteh.rs/WSD/seENG3002023107v	2	ChatGPT	ENG30-01079480-v;ENG30-02023107-v	
40-6	645-646	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
40-7	646-651	dobru	A	ADJ	_	_	dobar	_	_	_	U ovom kontekstu, 'dobra' demonka označava biće koje ima pozitivne ili poželjne kvalitete u odnosu na situaciju, odnosno spremnost da pomogne glavnim likovima, a ne nužno moralnu ispravnost.	http://llod.jerteh.rs/WSD/seENG3001123148a	7	ChatGPT	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	
40-8	651-652	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
40-9	653-660	demonku	N	NOUN	_	_	demonka	_	_	_	U ovom kontekstu, 'demonka' se odnosi na žensko demonsko biće, što odgovara značenju 'ženski demon'.	http://llod.jerteh.rs/WSD/seCVDf186\_0	1	ChatGPT	CVDf-186/0	
40-10	661-665	Rubi	N	PROPN	http://www.wikidata.org/entity/Q2987013	PERS	Rubi	_	_	_	_	_	_	_	_	
40-11	665-666	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
40-12	667-681	zainteresovanu	A	ADJ	_	_	zainteresovan	_	_	_	U ovom kontekstu, 'zainteresovana' znači da Rubi pokazuje interesovanje ili radoznalost za Sema, što odgovara prvom značenju sa liste.	http://llod.jerteh.rs/WSD/seENG3001342237a	3	ChatGPT	ENG30-01342237-a;ENG30-01511387-a;ENG30-01515692-a	
40-13	682-684	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
40-14	685-689	Sema	N	PROPN	http://www.wikidata.org/entity/Q900737	PERS	Sem	_	_	_	_	_	_	_	_	
40-15	689-690	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
40-16	691-695	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
40-17	696-698	ih	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
40-18	699-706	uverava	V	VERB	_	_	uveravati	_	_	_	U ovom kontekstu, 'uverava' znači da Rubi izjavljuje sa sigurnošću i tvrdi da može pomoći, što odgovara značenju davanja izričitog obećanja ili tvrdnje.	http://llod.jerteh.rs/WSD/seDRJ0182896\_2	2	ChatGPT	DRJ0-182896/1;DRJ0-182896/2	
40-19	707-709	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
40-20	710-712	im	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
40-21	713-717	može	V	VERB	_	_	moći	_	_	_	U ovom kontekstu, 'može' znači 'biti u mogućnosti' ili 'imati sposobnost da nešto uradi', dok ponuđeno značenje 'istrajati ili uspevati' ne odgovara upotrebi u rečenici.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
40-22	718-724	pomoći	V	VERB	_	_	pomoći	_	_	_	U ovom kontekstu, 'pomoći' znači pružiti pomoć ili biti na usluzi, jer Rubi nudi svoju pomoć braći da spasu Dina.	http://llod.jerteh.rs/WSD/seENG3002547586v	5	ChatGPT	ENG30-00082081-v;ENG30-01757338-v;ENG30-02547586-v;ENG30-02555434-v;ENG30-02735897-v	
40-23	725-727	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
40-24	728-733	spasu	V	VERB	_	_	spasti	_	_	_	U ovom kontekstu, 'spasti' znači izbaviti ili sačuvati nekoga od opasnosti ili smrti, a ne spasiti od grehova, tako da nijedno ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3002551602v	1	FIRST	ENG30-02551602-v	
40-25	734-738	Dina	N	PROPN	http://www.wikidata.org/entity/Q903006	PERS	Din	_	_	_	_	_	_	_	_	
40-26	738-739	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Moderna dijagnostička oprema više ne zahteva ovu visokorizičnu proceduru, pa ne bi ni trebalo pokušavati sa unošenjem ove vrlo otrovne supstance.
42-1	739-746	Moderna	A	ADJ	_	_	moderan	_	_	_	U ovom kontekstu, 'moderna' dijagnostička oprema označava opremu koja pripada savremenom vremenu, odnosno modernoj eri, a ne umetnosti, jeziku ili modi.	http://llod.jerteh.rs/WSD/seENG3001535709a	4	ChatGPT	ENG30-00414354-a;ENG30-00820975-a;ENG30-00972902-a;ENG30-01535709-a	
42-2	747-760	dijagnostička	A	ADJ	_	_	dijagnostički	_	_	_	U ovom kontekstu, 'dijagnostička oprema' označava opremu koja se koristi za postavljanje dijagnoze, odnosno za dijagnostiku, što odgovara značenju 'koji se bavi dijagnozom; koristi se za dalju dijagnostiku'.	http://llod.jerteh.rs/WSD/seENG3002975538a	2	ChatGPT	ENG30-00357254-a;ENG30-02975538-a	
42-3	761-767	oprema	N	NOUN	_	_	oprema	_	_	_	U ovom kontekstu, 'oprema' se odnosi na skup dijagnostičkih uređaja i alata koji se koriste u medicini, što odgovara značenju skupa predmeta ili alata za određenu svrhu.	http://llod.jerteh.rs/WSD/seENG3003619396n	2	ChatGPT	ENG30-03294048-n;ENG30-03619396-n	
42-4	768-772	više	ADV	ADV	_	_	više	_	_	_	U ovom kontekstu, 'više' znači 'ne više', odnosno 'od sada nadalje ne', što označava prestanak radnje ili stanja, a ne komparaciju stepena. Ponuđeno značenje se odnosi na poređenje količine ili intenziteta, što ovde nije slučaj.	http://llod.jerteh.rs/WSD/seENG3000099712b	1	FIRST	ENG30-00099712-b	
42-5	773-775	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
42-6	776-783	zahteva	V	VERB	_	_	zahtevati	_	_	_	U ovom kontekstu, 'zahteva' znači da je ranije bilo neophodno ili nužno koristiti proceduru, što odgovara značenju 'tražiti hitno i žustro', odnosno biti neophodan ili nužan uslov za nešto.	http://llod.jerteh.rs/WSD/seENG3000754942v	6	ChatGPT	ENG30-00754942-v;ENG30-00784727-v;ENG30-02267989-v;ENG30-02275365-v;ENG30-02627934-v;ENG30-02635547-v	
42-7	784-787	ovu	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
42-8	788-801	visokorizičnu	A	ADJ	_	_	visokorizičan	_	_	_	U kontekstu rečenice, 'visokorizična procedura' označava postupak koji nosi veliki rizik po zdravlje, što se poklapa sa značenjem 'koji je praćen velikim rizikom'.	http://llod.jerteh.rs/WSD/seRSSJ5712\_0	1	ChatGPT	RSSJ-5712/0	
42-9	802-811	proceduru	N	NOUN	_	_	procedura	_	_	_	U ovom kontekstu, 'procedura' se odnosi na medicinski postupak, odnosno određeni pravac akcije koji se sprovodi radi dijagnostike, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3001023820n	3	ChatGPT	ENG30-01023636-n;ENG30-01023820-n;ENG30-06582403-n	
42-10	811-812	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
42-11	813-815	pa	CONJ	CCONJ	_	_	pa	_	_	_	_	_	_	_	_	
42-12	816-818	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
42-13	819-821	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
42-14	822-824	ni	PAR	PART	_	_	ni	_	_	_	_	_	_	_	_	
42-15	825-832	trebalo	V	VERB	_	_	trebati	_	_	_	U ovom kontekstu, 'trebati' se koristi u značenju izražavanja preporuke ili obaveze (ne bi trebalo = nije preporučljivo), a ponuđeno značenje se odnosi na oskudevanje ili manjak, što ovde nije slučaj.	http://llod.jerteh.rs/WSD/seENG3002632567v	1	FIRST	ENG30-02632567-v	
42-16	833-843	pokušavati	V	VERB	_	_	pokušavati	_	_	_	U ovom kontekstu, 'pokušavati' se koristi kao nesvršeni glagol koji znači 'truditi se da se nešto uradi', što odgovara datom značenju prema 'pokušati'.	http://llod.jerteh.rs/WSD/seDRJ0213608\_0	1	ChatGPT	DRJ0-213608/0	
42-17	844-846	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
42-18	847-856	unošenjem	N	NOUN	_	_	unošenje	_	_	_	U ovom kontekstu, 'unošenje' se odnosi na radnju stavljanja vrlo otrovne supstance u organizam, što odgovara značenju 'radnja ili proces stavljanja nečega unutra, ubacivanja'.	http://llod.jerteh.rs/WSD/seRSSJ55340\_0	1	ChatGPT	RSSJ-55340/0	
42-19	857-860	ove	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
42-20	861-865	vrlo	ADV	ADV	_	_	vrlo	_	_	_	U ovom kontekstu, 'vrlo' označava da je supstanca otrovna u velikoj meri ili stepenu, što najpreciznije odgovara značenju pod ovim ID-jem.	http://llod.jerteh.rs/WSD/seENG3000059086b	3	ChatGPT	ENG30-00032803-b;ENG30-00047392-b;ENG30-00059086-b	
42-21	866-873	otrovne	A	ADJ	_	_	otrovan	_	_	_	U ovom kontekstu, 'otrovna' supstanca označava materiju koja sadrži ili proizvodi toksin, odnosno otrov, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3002449430a	1	ChatGPT	ENG30-02449430-a	
42-22	874-883	supstance	N	NOUN	_	_	supstanca	_	_	_	U ovom kontekstu, 'supstanca' se odnosi na određenu vrstu materije (hemikaliju) koja se koristi u medicinskoj proceduri, što odgovara značenju materije sa uniformnim osobinama.	http://llod.jerteh.rs/WSD/seENG3000020090n	2	ChatGPT	ENG30-00019613-n;ENG30-00020090-n	
42-23	883-884	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pošto nije imao formalno obrazovanje iz latinskog i matematike, Leonarda su učeni savremenici većinom ignorisali kao naučnika, iako je samostalno naučio latinski.
43-1	884-889	Pošto	CONJ	SCONJ	_	_	pošto	_	_	_	_	_	_	_	_	
43-2	890-894	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
43-3	895-899	imao	V	VERB	_	_	imati	_	_	_	U ovom kontekstu, 'imati' znači posedovati ili raspolagati nečim apstraktnim, konkretno formalnim obrazovanjem, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3002203362v	10	ChatGPT	ENG30-00065370-v;ENG30-00121046-v;ENG30-01426397-v;ENG30-02047097-v;ENG30-02203362-v;ENG30-02204692-v;ENG30-02205098-v;ENG30-02629535-v;ENG30-02704349-v;ENG30-02740745-v	
43-4	900-908	formalno	A	ADJ	_	_	formalan	_	_	_	U ovom kontekstu, 'formalno obrazovanje' znači obrazovanje stečeno kroz zvanične, priznate institucije i prema ustaljenim pravilima i konvencijama, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3001041916a	4	ChatGPT	ENG30-01041916-a;ENG30-01045216-a;ENG30-01430628-a;ENG30-01633153-a	
43-5	909-920	obrazovanje	N	NOUN	_	_	obrazovanje	_	_	_	U kontekstu se govori o formalnom obrazovanju iz latinskog i matematike, što se odnosi na proces formalnog obrazovanja u školi, a ne na neformalno ili samostalno učenje.	http://llod.jerteh.rs/WSD/seENG3005757536n	8	ChatGPT	ENG30-00611433-n;ENG30-00883297-n;ENG30-01129363-n;ENG30-01129532-n;ENG30-05660937-n;ENG30-05753564-n;ENG30-05757536-n;ENG30-05984287-n	
43-6	921-923	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
43-7	924-933	latinskog	A	ADJ	_	_	latinski	_	_	_	U ovom kontekstu, 'latinski' se odnosi na latinski jezik, jer se govori o formalnom obrazovanju iz latinskog jezika i o tome da ga je Leonardo samostalno naučio.	http://llod.jerteh.rs/WSD/seENG3003080101a	2	ChatGPT	ENG30-03080101-a;ENG30-03080351-a	
43-8	934-935	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
43-9	936-946	matematike	N	NOUN	_	_	matematika	_	_	_	U ovom kontekstu, 'matematika' se odnosi na nauku koja proučava količinu, oblik i poredak, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3006000644n	1	ChatGPT	ENG30-06000644-n	
43-10	946-947	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
43-11	948-956	Leonarda	N	PROPN	http://www.wikidata.org/entity/Q762	PERS	Leonardo	_	_	_	_	_	_	_	_	
43-12	957-959	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
43-13	960-965	učeni	A	ADJ	_	_	učen	_	_	_	U ovom kontekstu, 'učeni' se odnosi na savremenike koji su bili visoko obrazovani i dobro informisani, što ih je navelo da ignorišu Leonarda kao naučnika.	http://llod.jerteh.rs/WSD/seENG3000830051a	2	ChatGPT	ENG30-00830051-a;ENG30-02083615-a	
43-14	966-977	savremenici	N	NOUN	_	_	savremenik	_	_	_	U ovom kontekstu, 'savremenici' se odnosi na ljude koji su živeli u isto vreme kada i Leonardo, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seDRJ0173835\_0	1	ChatGPT	DRJ0-173835/0	
43-15	978-985	većinom	ADV	ADV	_	_	većinom	_	_	_	U ovom kontekstu, 'većinom' znači da su ga uglavnom ili pretežno ignorisali kao naučnika, što se najbolje poklapa sa ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3000006105b	3	ChatGPT	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b	
43-16	986-996	ignorisali	V	VERB	_	_	ignorisati	_	_	_	U ovom kontekstu, 'ignorisali' znači da su savremenici posvećivali malo ili nimalo pažnje Leonardu kao naučniku, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000616857v	3	ChatGPT	ENG30-00616857-v;ENG30-00800930-v;ENG30-01059564-v	
43-17	997-1000	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
43-18	1001-1009	naučnika	N	NOUN	http://www.wikidata.org/entity/Q901	ROLE	naučnik	_	_	_	U ovom kontekstu, 'naučnik' se odnosi na osobu koja se bavi naukom i ima znanje iz naučnih oblasti, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3010560637n	1	ChatGPT	ENG30-10560637-n	
43-19	1009-1010	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
43-20	1011-1015	iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	_	_	
43-21	1016-1018	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
43-22	1019-1029	samostalno	ADV	ADV	_	_	samostalno	_	_	_	Ponuđeno značenje se ne odnosi na upotrebu reči 'samostalno' u ovom kontekstu, gde ona znači da je Leonardo naučio latinski bez pomoći drugih, tj. nezavisno.	http://llod.jerteh.rs/WSD/seENG3000132322b	1	FIRST	ENG30-00132322-b	
43-23	1030-1036	naučio	V	VERB	_	_	naučiti	_	_	_	U ovom kontekstu, 'naučio' znači da je Leonardo samostalno stekao znanje latinskog jezika, što najpreciznije odgovara značenju 'sticati znanja ili veštine'.	http://llod.jerteh.rs/WSD/seENG3000597915v	6	ChatGPT	ENG30-00597915-v;ENG30-00598954-v;ENG30-00599992-v;ENG30-00604576-v;ENG30-00607114-v;ENG30-00920336-v	
43-24	1037-1045	latinski	A	ADJ	*	DEMO	latinski	_	_	_	U ovom kontekstu, 'latinski' se odnosi na latinski jezik koji je Leonardo samostalno naučio, što odgovara značenju koje se odnosi na drevne Latine ili na latinski jezik.	http://llod.jerteh.rs/WSD/seENG3003080101a	2	ChatGPT	ENG30-03080101-a;ENG30-03080351-a	
43-25	1045-1046	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Zamak Cele je izgrađen na temelju utvrđene odbrambene kule kao zamak s jarkom, koji je čuvao gaz preko reke Aler.
45-1	1046-1051	Zamak	N	NOUN	http://www.wikidata.org/entity/Q472403[546]	LOC[546]	zamak	_	_	_	U kontekstu se opisuje zamak sa jarkom i odbrambenom funkcijom, što odgovara značenju utvrđene građevine naseljene od strane vladara i namenjene odbrani.	http://llod.jerteh.rs/WSD/seENG3002980441n	2	ChatGPT	ENG30-02980441-n;ENG30-03878066-n	
45-2	1052-1056	Cele	N	PROPN	http://www.wikidata.org/entity/Q472403[546]	LOC[546]	Cele	_	_	_	_	_	_	_	_	
45-3	1057-1059	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
45-4	1060-1068	izgrađen	V	VERB	_	_	izgraditi	_	_	_	U ovom kontekstu, 'izgrađen' se odnosi na fizičku izgradnju zamka, što odgovara značenju 'biti angažovan u izgradnji'.	http://llod.jerteh.rs/WSD/seENG3001685601v	3	ChatGPT	ENG30-00094460-v;ENG30-01655505-v;ENG30-01685601-v	
45-5	1069-1071	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
45-6	1072-1079	temelju	N	NOUN	_	_	temelj	_	_	_	U ovom kontekstu, 'temelj' se odnosi na fizičku osnovu ili najnižu podršku građevine na kojoj je zamak izgrađen, što odgovara značenju ENG30-03387016-n.	http://llod.jerteh.rs/WSD/seENG3003387016n	2	ChatGPT	ENG30-03387016-n;ENG30-05793554-n	
45-7	1080-1088	utvrđene	A	ADJ	_	_	utvrđen	_	_	_	Nijedno od ponuđenih značenja ne odgovara jer se ovde 'utvrđena' odnosi na građevinski ojačanu, fortifikovanu kulu, a ne na značenja vezana za sigurnost informacije, naučno otkriće ili administrativnu odluku.	http://llod.jerteh.rs/WSD/seENG3000335421a	3	FIRST	ENG30-00335421-a;ENG30-01610484-a;ENG30-02129908-a	
45-8	1089-1099	odbrambene	A	ADJ	_	_	odbrambeni	_	_	_	U ovom kontekstu, 'odbrambene' opisuje kulu koja je služila za odbranu, što se potpuno poklapa sa značenjem 'koji služi za odbranu; koji ima odbrambenu funkciju'.	http://llod.jerteh.rs/WSD/seRSSJ32064\_0	1	ChatGPT	RSSJ-32064/0	
45-9	1100-1104	kule	N	NOUN	_	_	kula	_	_	_	U ovom kontekstu, 'kula' se odnosi na odbrambenu građevinu koja je deo zamka, što odgovara značenju strukture više od svog prečnika, često korišćene u fortifikacijama.	http://llod.jerteh.rs/WSD/seENG3004460130n	2	ChatGPT	ENG30-02980625-n;ENG30-04460130-n	
45-10	1105-1108	kao	ADV	ADV	_	_	kao	_	_	_	U ovom kontekstu, 'kao' se koristi ispred imenice 'zamak' da bliže odredi na šta se odnosi, odnosno da objasni da je zamak Cele izgrađen kao zamak s jarkom.	http://llod.jerteh.rs/WSD/seDRJ0194033\_1а.	5	ChatGPT	DRJ0-194033/1а.;DRJ0-194033/1б.;DRJ0-194033/2а.;DRJ0-194033/2б.;DRJ0-194033/2в.	
45-11	1109-1114	zamak	N	NOUN	_	_	zamak	_	_	_	U kontekstu se opisuje građevina sa odbrambenom funkcijom i jarkom, što odgovara značenju utvrđene zgrade naseljene od strane vladara, tj. dvorca ili tvrđave.	http://llod.jerteh.rs/WSD/seENG3002980441n	2	ChatGPT	ENG30-02980441-n;ENG30-03878066-n	
45-12	1115-1116	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
45-13	1117-1123	jarkom	N	NOUN	_	_	jarak	_	_	_	U kontekstu zamka, 'jarak' se odnosi na dugačku usku iskopinu u zemlji (često ispunjenu vodom) koja služi kao odbrambena prepreka, što precizno odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3003214253n	2	ChatGPT	ENG30-03214253-n;ENG30-04478889-n	
45-14	1123-1124	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
45-15	1125-1129	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
45-16	1130-1132	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
45-17	1133-1138	čuvao	V	VERB	_	_	čuvati	_	_	_	U ovom kontekstu, 'čuvati' znači štititi ili paziti na gaz preko reke od opasnosti ili štete, što odgovara značenju zaštite od opasnosti ili štete.	http://llod.jerteh.rs/WSD/seENG3001129337v	10	ChatGPT	ENG30-00212414-v;ENG30-01065877-v;ENG30-01129337-v;ENG30-02269143-v;ENG30-02280132-v;ENG30-02283716-v;ENG30-02456031-v;ENG30-02636516-v;ENG30-02679899-v;ENG30-02733122-v	
45-18	1139-1142	gaz	N	NOUN	_	_	gaz	_	_	_	U ovom kontekstu, 'gaz' označava plitko mesto na reci preko kojeg se može preći peške, što je u skladu sa opisom prelaza koji zamak čuva.	http://llod.jerteh.rs/WSD/seDRJ0232081\_1	4	ChatGPT	DRJ0-232081/1;DRJ0-232081/2а.;DRJ0-232081/2б.;DRJ0-232081/3	
45-19	1143-1148	preko	PREP	ADP	_	_	preko	_	_	_	_	_	_	_	_	
45-20	1149-1153	reke	N	NOUN	_	_	reka	_	_	_	U ovom kontekstu, 'reka' se odnosi na veliki prirodni tok vode preko kojeg je postojao prelaz (gaz), što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3009411430n	1	ChatGPT	ENG30-09411430-n	
45-21	1154-1158	Aler	N	PROPN	http://www.wikidata.org/entity/Q1967803	LOC	Aler	_	_	_	_	_	_	_	_	
45-22	1158-1159	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nekoliko univerziteta dodelilo mu je počasne doktorate, uključujući Jejl i Harvard.
47-1	1159-1167	Nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	U ovom kontekstu, 'nekoliko' označava mali, ali neodređen broj univerziteta, što odgovara značenju 'malo, nešto'.	http://llod.jerteh.rs/WSD/seDRJ0206395\_2	2	ChatGPT	DRJ0-206395/1;DRJ0-206395/2	
47-2	1168-1180	univerziteta	N	NOUN	_	_	univerzitet	_	_	_	U ovom kontekstu, 'univerzitet' se odnosi na ustanovu višeg učenja koja ima ovlašćenje da dodeljuje počasne doktorate, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3008286569n	4	ChatGPT	ENG30-04511002-n;ENG30-08274923-n;ENG30-08286163-n;ENG30-08286569-n	
47-3	1181-1189	dodelilo	V	VERB	_	_	dodeliti	_	_	_	U ovom kontekstu, univerziteti su mu dali počasne doktorate, što predstavlja dodeljivanje počasti ili nagrade, što je precizno značenje ovog ID-ja.	http://llod.jerteh.rs/WSD/seENG3002261888v	11	ChatGPT	ENG30-00740053-v;ENG30-00750532-v;ENG30-00878876-v;ENG30-01069638-v;ENG30-01160370-v;ENG30-02255268-v;ENG30-02261888-v;ENG30-02262278-v;ENG30-02396205-v;ENG30-02475922-v;ENG30-02621853-v	
47-4	1190-1192	mu	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
47-5	1193-1195	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
47-6	1196-1203	počasne	A	ADJ	_	_	počastan	1[1465]	počasni doktorat[1465]	NID[1465]	U ovom kontekstu, 'počasni doktorat' se odnosi na akademski stepen koji univerzitet dodeljuje bez ispunjavanja standardnih akademskih zahteva, što je u skladu sa datim značenjem.[2024]	http://llod.jerteh.rs/WSD/seCVMWE0293[2024]	1[2024]	ChatGPT	CVMWE-0293[2024]	
47-7	1204-1213	doktorate	N	NOUN	_	_	doktorat	1[1465]	počasni doktorat[1465]	NID[1465]	U ovom kontekstu, 'počasni doktorat' se odnosi na akademski stepen koji univerzitet dodeljuje bez ispunjavanja standardnih akademskih zahteva, što je u skladu sa datim značenjem.[2024]	http://llod.jerteh.rs/WSD/seCVMWE0293[2024]	1[2024]	ChatGPT	CVMWE-0293[2024]	
47-8	1213-1214	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
47-9	1215-1226	uključujući	V	VERB	_	_	uključivati	_	_	_	U ovom kontekstu, 'uključujući' znači 'navodeći kao deo grupe ili skupa', a ne 'angažovanje nekog kao učesnika', tako da ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3002677567v	1	FIRST	ENG30-02677567-v	
47-10	1227-1231	Jejl	N	PROPN	http://www.wikidata.org/entity/Q49112	ORG	Jejl	_	_	_	_	_	_	_	_	
47-11	1232-1233	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
47-12	1234-1241	Harvard	N	PROPN	http://www.wikidata.org/entity/Q49123	ORG	Harvard	_	_	_	_	_	_	_	_	
47-13	1241-1242	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Vaspitni stil roditelja izgleda nema veliki uticaj, mada ljudi koji imaju roditeljsku podršku bolje prolaze od onih čiji su roditelji kritički ili neprijateljski nastrojeni.
51-1	1242-1250	Vaspitni	A	ADJ	_	_	vaspitni	_	_	_	U ovom kontekstu, 'vaspitni' opisuje stil roditelja koji se odnosi na način na koji roditelji pružaju znanje, oblikuju ponašanje i utiču na razvoj deteta, što odgovara značenju 'koji pruža znanje'.	http://llod.jerteh.rs/WSD/seENG3001324565a	1	ChatGPT	ENG30-01324565-a	
51-2	1251-1255	stil	N	NOUN	_	_	stil	_	_	_	U ovom kontekstu, 'stil' se odnosi na način na koji roditelji vaspitavaju svoju decu, odnosno na njihov način rada ili ponašanja u ulozi roditelja.	http://llod.jerteh.rs/WSD/seENG3004928903n	4	ChatGPT	ENG30-04928903-n;ENG30-05844105-n;ENG30-07066659-n;ENG30-07092158-n	
