#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Zatim se imenuje izvestilac koji će sastaviti mišljenje Komiteta.
12-3	574-583	verovatno	ADV	ADV	_	_	verovatno	_	_	_	*	simple_wsd - ENG30-00296131-b:0.5994::lako je poverovati na osnovu dostupnih dokaza - ENG30-00138611-b:0.5921::sa priličnom sigurnošću; bez mnogo sumnje - ENG30-00053952-b:0.4889::po razumnoj pretpostavci	http://llod.jerteh.rs/WSD/seENG3000296131b	3	simple_wsd	ENG30-00053952-b;ENG30-00138611-b;ENG30-00296131-b	
12-4	584-588	biti	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
12-5	589-593	prva	A	ADJ	_	_	prvi	_	_	_	*	simple_wsd - ENG30-01009343-a:0.5584::služi za pokretanje - ENG30-01012855-a:0.5565::koji prethodi svim ostalima u vremenu - ENG30-00228294-a:0.5490::rangiran iznad svih ostalih	http://llod.jerteh.rs/WSD/seENG3001009343a	7	simple_wsd	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	
12-6	594-604	parazitska	A	ADJ	_	_	parazitski	1[184]	parazitska bolest[184]	NID[184]	*[404]	simple_wsd - CVMWE-0278:0.6092::infektivna bolest koju uzrokuju ili prenose paraziti[2003]	http://llod.jerteh.rs/WSD/seCVMWE0278[2003]	1[2003]	simple_wsd	CVMWE-0278[2003]	
12-7	605-611	bolest	N	NOUN	_	_	bolest	1[184]	parazitska bolest[184]	NID[184]	*[404]	simple_wsd - CVMWE-0278:0.6092::infektivna bolest koju uzrokuju ili prenose paraziti[2003]	http://llod.jerteh.rs/WSD/seCVMWE0278[2003]	1[2003]	simple_wsd	CVMWE-0278[2003]	
12-8	612-616	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
12-9	617-619	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	_	
12-10	620-624	biti	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
12-11	625-636	iskorenjena	V	VERB	_	_	iskoreniti	_	_	_	*	simple_wsd - ENG30-00402661-v:0.5520::staviti van svog uobičajenog mesta, pozicije ili veze - ENG30-00470701-v:0.5110::Usmrtiti u velikom broju. - ENG30-01662118-v:0.4864::uništiti potpuno, kao do korena	http://llod.jerteh.rs/WSD/seENG3000402661v	4	simple_wsd	ENG30-00402661-v;ENG30-00462092-v;ENG30-00470701-v;ENG30-01662118-v	
12-12	637-639	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
12-13	640-649	globalnom	A	ADJ	_	_	globalan	_	_	_	*	simple_wsd - ENG30-01568684-a:0.5710::koji uključuje celu Zemlju, ceo svet; nije ograničenog ni provencijskog dometa - CV0175:0.4644::ukupno, celovito uzet, celokupan, sveobuhvatan, zaokružen	http://llod.jerteh.rs/WSD/seENG3001568684a	2	simple_wsd	CV0175;ENG30-01568684-a	
12-14	650-655	nivou	N	NOUN	_	_	nivo	_	_	_	*	simple_wsd - ENG30-06246896-n:0.6482::apstraktno mesto koje se obično zamišlja kao da ima dubinu - ENG30-13939892-n:0.6322::Specifična pozicija koja se može identifikovati u kontinuumu, nizu i posebno procesu. - ENG30-03365991-n:0.5612::prostorija ili skup prostorija koje obuhvataju jedan nivo višespratnice	http://llod.jerteh.rs/WSD/seENG3006246896n	7	simple_wsd	CV0118;ENG30-03365991-n;ENG30-05093890-n;ENG30-05131902-n;ENG30-06246896-n;ENG30-13939892-n;ENG30-14428160-n	
12-15	655-656	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Poznato je po proizvodnji mesa visokog kvaliteta.
13-1	656-663	Poznato	A	ADJ	_	_	poznat	_	_	_	*	simple_wsd - ENG30-01375831-a:0.5334::opšte poznat i uvažen - CV0214:0.5190::o kojem svi ili mnogi znaju, čuven, slavan - ENG30-00970249-a:0.4896::u okviru normalnog svakodnevnog iskustva; obično nije čudan	http://llod.jerteh.rs/WSD/seENG3001375831a	5	simple_wsd	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	
13-2	664-666	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
13-3	667-669	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	_	
13-4	670-681	proizvodnji	N	NOUN	_	_	proizvodnja	_	_	_	*	simple_wsd - ENG30-00913705-n:0.5898::Proizvodnja, eksploatacija ili uzgajanje nečega (obično u velikom broju) za prodaju (u ekonomiji). - ENG30-00912960-n:0.5443::čin ili proces proizvodnje nečega - ENG30-13758745-n:0.4624::količina nečega (kao robe) koja je stvorena (obično u datom vremenskom periodu)	http://llod.jerteh.rs/WSD/seENG3000913705n	4	simple_wsd	ENG30-00912001-n;ENG30-00912960-n;ENG30-00913705-n;ENG30-13758745-n	
13-5	682-686	mesa	N	NOUN	_	_	meso	_	_	_	*	simple_wsd - ENG30-07649854-n:0.4746::Meso životinja (uključujući ribe, ptice i puževe) koje se koristi kao hrana. - ENG30-13096035-n:0.4680::Mek, vlažni deo voćke.	http://llod.jerteh.rs/WSD/seENG3007649854n	2	simple_wsd	ENG30-07649854-n;ENG30-13096035-n	
13-6	687-694	visokog	A	ADJ	_	_	visok	_	_	_	*	simple_wsd - ENG30-01213197-a:0.5494::(odnosi se na zvukove ili glasove); proizvodi visok ton - ENG30-01204557-a:0.5116::U doslovnom značenju, koji ima relativno veliku visinu ili se uspravno prostire. - ENG30-01210854-a:0.5078::Veći od uobičajenog po stepenu, intenzitetu ili iznosu.	http://llod.jerteh.rs/WSD/seENG3001213197a	6	simple_wsd	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	
13-7	695-704	kvaliteta	N	NOUN	_	_	kvalitet	_	_	_	*	simple_wsd - ENG30-04728068-n:0.4859::stepen ili kvalitet izvrsnosti ili vrednosti	http://llod.jerteh.rs/WSD/seENG3004728068n	1	simple_wsd	ENG30-04728068-n	
13-8	704-705	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Prvo su živeli u Parizu.
14-1	705-709	Prvo	ADV	ADV	_	_	prvo	_	_	_	*	simple_wsd - ENG30-00103194-b:0.3866::na početku - ENG30-00102736-b:0.1961::pre bilo čega drugog	http://llod.jerteh.rs/WSD/seENG3000103194b	2	simple_wsd	ENG30-00102736-b;ENG30-00103194-b	
14-2	710-712	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
14-3	713-719	živeli	V	VERB	_	_	živeti	_	_	_	*	simple_wsd - ENG30-02614181-v:0.6207::Biti u životu. - ENG30-02614970-v:0.5016::raditi na pozitivnom i zadovoljavajućem postojanje - ENG30-02649830-v:0.4309::Načiniti od mesta svoj dom.	http://llod.jerteh.rs/WSD/seENG3002614181v	4	simple_wsd	ENG30-02614181-v;ENG30-02614970-v;ENG30-02616713-v;ENG30-02649830-v	
14-4	720-721	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
14-5	722-728	Parizu	N	PROPN	http://www.wikidata.org/entity/Q90	LOC	Pariz	_	_	_	_	_	_	_	_	_	
14-6	728-729	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Važni su i ribolov i stočarstvo.
15-1	729-734	Važni	A	ADJ	_	_	važan	_	_	_	*	simple_wsd - ENG30-01275562-a:0.5021::Od velikog značaja ili važnosti. - ENG30-01467919-a:0.4320::koji je velikog slova - ENG30-00655779-a:0.3175::od izuzetnog značaja; od vitalnog značaja za rešavanje krize	http://llod.jerteh.rs/WSD/seENG3001275562a	4	simple_wsd	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	
15-2	735-737	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
15-3	738-739	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
15-4	740-747	ribolov	N	NOUN	_	_	ribolov	_	_	_	*	simple_wsd - DRJ0-223348/0:0.4448::lovljenje ribe kao privredna grana ili kao sport:	http://llod.jerteh.rs/WSD/seDRJ0223348_0	1	simple_wsd	DRJ0-223348/0	
15-5	748-749	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
15-6	750-760	stočarstvo	N	NOUN	_	_	stočarstvo	_	_	_	*	simple_wsd - LLM-0363:0.3281::Grana poljoprivrede koja se bavi uzgojem stoke.	http://llod.jerteh.rs/WSD/seLLM0363	1	simple_wsd	LLM-0363	
15-7	760-761	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ovaj pas ima veoma kratku i glatku dlaku.
16-1	761-765	Ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
16-2	766-769	pas	N	NOUN	_	_	pas	_	_	_	*	simple_wsd - ENG30-02083346-n:0.6346::Bilo koji od raznovrsnih sisara koji obično imaju dugu njušku i kandže. - ENG30-02084071-n:0.5976::Pripadnik Canis familiaris, srodan vuku, pripitomljen od preistorijskog doba; postoje mnoge rase.	http://llod.jerteh.rs/WSD/seENG3002083346n	2	simple_wsd	ENG30-02083346-n;ENG30-02084071-n	
16-3	770-773	ima	V	VERB	_	_	imati	_	_	_	*	simple_wsd - ENG30-02302220-v:0.5949::Imati po pravu; o pravima i titulama i funkcijama. - ENG30-02629535-v:0.5539::obuhvatati, imati kao komponentu. - ENG30-02047097-v:0.5393::O mentalnom ili fizičkom stanju ili iskustvu.	http://llod.jerteh.rs/WSD/seENG3002302220v	11	simple_wsd	ENG30-00065370-v;ENG30-00121046-v;ENG30-01426397-v;ENG30-02047097-v;ENG30-02203362-v;ENG30-02204692-v;ENG30-02205098-v;ENG30-02302220-v;ENG30-02629535-v;ENG30-02704349-v;ENG30-02740745-v	
16-4	774-779	veoma	ADV	ADV	_	_	veoma	_	_	_	*	simple_wsd - ENG30-00059086-b:0.5559::u velikoj meri ili stepenu - ENG30-00089408-b:0.4805::u velikoj meri ili obimu; povoljno ili s mnogo poštovanja - ENG30-00018289-b:0.3784::reč koja se koristi kao pojačivač značenja	http://llod.jerteh.rs/WSD/seENG3000059086b	4	simple_wsd	ENG30-00018289-b;ENG30-00032803-b;ENG30-00059086-b;ENG30-00089408-b	
16-5	780-786	kratku	A	ADJ	_	_	kratak	_	_	_	*	simple_wsd - ENG30-00547641-a:0.5934::kratko i koncentrisan; prikladno skraćen - ENG30-00546299-a:0.5549::kratko dajući suštinu nečega - ENG30-01442826-a:0.5244::Kratkog trajanja ili razdaljine.	http://llod.jerteh.rs/WSD/seENG3000547641a	8	simple_wsd	ENG30-00546299-a;ENG30-00547166-a;ENG30-00547641-a;ENG30-01436003-a;ENG30-01442186-a;ENG30-01442826-a;ENG30-01444230-a;ENG30-01649031-a	
16-6	787-788	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
16-7	789-795	glatku	A	ADJ	_	_	gladak	_	_	_	*	simple_wsd - ENG30-02236842-a:0.4698::ima površinu bez grubosti, udubljenja, izbočina ili nepravilnosti	http://llod.jerteh.rs/WSD/seENG3002236842a	1	simple_wsd	ENG30-02236842-a	
16-8	796-801	dlaku	N	NOUN	_	_	dlaka	_	_	_	*	simple_wsd - ENG30-05254795-n:0.5063::Guste vlasi koje pokrivaju telo ili njegov deo (kao na glavi čoveka); pomažu očuvanju toplote. - ENG30-01900150-n:0.4960::vlaknasto pružanje ili proces na organizmu - ENG30-06807056-n:0.4688::mala razdaljina (za dlaku)	http://llod.jerteh.rs/WSD/seENG3005254795n	4	simple_wsd	ENG30-01900150-n;ENG30-05254393-n;ENG30-05254795-n;ENG30-06807056-n	
16-9	801-802	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Šarlot se priseća kako je svojoj majci na samrti obećala da će se udati za Alberta.
17-1	802-808	Šarlot	N	PROPN	*	PERS	Šarlot	_	_	_	_	_	_	_	_	_	
17-2	809-811	se	PAR	PART	_	_	se	1	*	IRV	*[405]	simple_wsd - CVMWE-0351:0.4627::obnoviti/obnavljati u svesti predstavu o nekome ili nečemu[2004]	http://llod.jerteh.rs/WSD/seCVMWE0351[2004]	1[2004]	simple_wsd	CVMWE-0351[2004]	
17-3	812-819	priseća	V	VERB	_	_	prisećati	1	prisećati se	IRV	*[405]	simple_wsd - CVMWE-0351:0.4627::obnoviti/obnavljati u svesti predstavu o nekome ili nečemu[2004]	http://llod.jerteh.rs/WSD/seCVMWE0351[2004]	1[2004]	simple_wsd	CVMWE-0351[2004]	
17-4	820-824	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	_	
17-5	825-827	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
17-6	828-834	svojoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	_	
17-7	835-840	majci	N	NOUN	_	_	majka	_	_	_	*	simple_wsd - ENG30-10332385-n:0.5605::Žena koja je rodila dete (koristi se i za obraćanje sopstvenoj majci).	http://llod.jerteh.rs/WSD/seENG3010332385n	1	simple_wsd	ENG30-10332385-n	
17-8	841-843	na	PREP	ADP	_	_	na	3[185]	na samrti[185]	AdvID[185]	*[406]	simple_wsd - CVMWE-0214:0.4277::o trenutku kad neko umire, kada je na umoru[2005]	http://llod.jerteh.rs/WSD/seCVMWE0214[2005]	1[2005]	simple_wsd	CVMWE-0214[2005]	
17-9	844-850	samrti	N	NOUN	_	_	samrt	3[185]	na samrti[185]	AdvID[185]	*[406]	simple_wsd - CVMWE-0214:0.4277::o trenutku kad neko umire, kada je na umoru[2005]	http://llod.jerteh.rs/WSD/seCVMWE0214[2005]	1[2005]	simple_wsd	CVMWE-0214[2005]	
17-10	851-858	obećala	V	VERB	_	_	obećati	_	_	_	*	simple_wsd - ENG30-00884011-v:0.5379::Dati obećanje ili zalog. - ENG30-00884317-v:0.5111::Obećati da će se nešto preduzeti ili dati.	http://llod.jerteh.rs/WSD/seENG3000884011v	2	simple_wsd	ENG30-00884011-v;ENG30-00884317-v	
17-11	859-861	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
17-12	862-864	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	_	
17-13	865-867	se	PAR	PART	_	_	se	2	*	IRV	*[407]	simple_wsd - BILI-00000159:0.4036::Stupiti u brak (za žene). - CVMWE-0469:0.3830::stupiti u brak (o ženskoj osobi)[2006]	http://llod.jerteh.rs/WSD/seBILI00000159[2006]	2[2006]	simple_wsd	BILI-00000159;CVMWE-0469[2006]	
17-14	868-873	udati	V	VERB	_	_	udati	2	udati se	IRV	*[407]	simple_wsd - BILI-00000159:0.4036::Stupiti u brak (za žene). - CVMWE-0469:0.3830::stupiti u brak (o ženskoj osobi)[2006]	http://llod.jerteh.rs/WSD/seBILI00000159[2006]	2[2006]	simple_wsd	BILI-00000159;CVMWE-0469[2006]	
17-15	874-876	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	
17-16	877-884	Alberta	N	PROPN	*	PERS	Albert	_	_	_	_	_	_	_	_	_	
17-17	884-885	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Pušenje značajno utiče na težinu pojedinca.
18-1	885-892	Pušenje	N	NOUN	_	_	pušenje	_	_	_	*	simple_wsd - ENG30-00834636-n:0.4808::čin pušenja duvana ili drugih supstanci	http://llod.jerteh.rs/WSD/seENG3000834636n	1	simple_wsd	ENG30-00834636-n	
18-2	893-901	značajno	ADV	ADV	_	_	značajno	_	_	_	*	simple_wsd - ENG30-00403249-b:0.6097::Na značajan način. - ENG30-00367868-b:0.5684::na važan način ili u značajnoj meri - ENG30-00509970-b:0.5163::značajno u statistici	http://llod.jerteh.rs/WSD/seENG3000403249b	4	simple_wsd	ENG30-00014285-b;ENG30-00367868-b;ENG30-00403249-b;ENG30-00509970-b	
18-3	902-907	utiče	V	VERB	_	_	uticati	_	_	_	*	simple_wsd - ENG30-02677097-v:0.5711::blisko i često inkriminirajuće povezani - ENG30-02536557-v:0.4844::Imati ili vršiti uticaj ili delovanje. - ENG30-00701040-v:0.4784::oblikovati ili uticati; dati pravac	http://llod.jerteh.rs/WSD/seENG3002677097v	4	simple_wsd	ENG30-00701040-v;ENG30-02116980-v;ENG30-02536557-v;ENG30-02677097-v	
18-4	908-910	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
18-5	911-917	težinu	N	NOUN	_	_	težina	_	_	_	*	simple_wsd - ENG30-13715755-n:0.5585::sistem jedinica koje se koriste za izražavanje težine nečega - ENG30-04571088-n:0.5308::Teška tvorevina. - ENG30-05026843-n:0.4909::Vertikalna sila koju izaziva masa kao rezultat gravitacije.	http://llod.jerteh.rs/WSD/seENG3013715755n	4	simple_wsd	ENG30-04571088-n;ENG30-05026843-n;ENG30-05036715-n;ENG30-13715755-n	
18-6	918-927	pojedinca	N	NOUN	_	_	pojedinac	_	_	_	*	simple_wsd - ENG30-00007846-n:0.5003::Ljudsko biće, čovek kao pojedinac	http://llod.jerteh.rs/WSD/seENG3000007846n	1	simple_wsd	ENG30-00007846-n	
18-7	927-928	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Želim samo da ispunjavam Božju volju.
19-1	928-933	Želim	V	VERB	_	_	želeti	_	_	_	*	simple_wsd - ENG30-01825237-v:0.5268::Osećati želju za nečim; hteti jako. - ENG30-01825962-v:0.4895::Želeti nešto (npr. da se poruči). - ENG30-01824736-v:0.4856::Želeti nešto uraditi.	http://llod.jerteh.rs/WSD/seENG3001825237v	8	simple_wsd	ENG30-00709205-v;ENG30-00902932-v;ENG30-00903098-v;ENG30-01824736-v;ENG30-01825237-v;ENG30-01825962-v;ENG30-01826723-v;ENG30-02632567-v	
19-2	934-938	samo	ADV	ADV	_	_	samo	1[186]	samo da[186]	ConjID[186]	*[408]	simple_wsd - LLM-0237:0.3867::Veznik koji uvodi želju ili uslov; tek da.[2007]	http://llod.jerteh.rs/WSD/seLLM0237[2007]	1[2007]	simple_wsd	LLM-0237[2007]	
19-3	939-941	da	CONJ	SCONJ	_	_	da	1[186]	samo da[186]	ConjID[186]	*[408]	simple_wsd - LLM-0237:0.3867::Veznik koji uvodi želju ili uslov; tek da.[2007]	http://llod.jerteh.rs/WSD/seLLM0237[2007]	1[2007]	simple_wsd	LLM-0237[2007]	
19-4	942-952	ispunjavam	V	VERB	_	_	ispunjavati	_	_	_	*	simple_wsd - CV0258:0.4402::izvršiti zahtev, obećanje; udovoljiti želji, težnji - ENG30-02617196-v:0.3017::Postojati kao unutrašnji podsticajni duh, snaga ili princip.	http://llod.jerteh.rs/WSD/seCV0258	2	simple_wsd	CV0258;ENG30-02617196-v	
19-5	953-958	Božju	A	ADJ	_	_	božji	2[187]	Božja volja[187]	NID[187]	*[409]	simple_wsd - CV0259:0.4943::koncept Božjeg plana za čovečanstvo i njegovo ispunjenje. - ENG30-07315350-n:0.4273::Vanredna i neizbežna pojava koja prekida očekivani tok događanja.[2008]	http://llod.jerteh.rs/WSD/seCV0259[2008]	2[2008]	simple_wsd	CV0259;ENG30-07315350-n[2008]	
19-6	959-964	volju	N	NOUN	_	_	volja	2[187]	Božja volja[187]	NID[187]	*[409]	simple_wsd - CV0259:0.4943::koncept Božjeg plana za čovečanstvo i njegovo ispunjenje. - ENG30-07315350-n:0.4273::Vanredna i neizbežna pojava koja prekida očekivani tok događanja.[2008]	http://llod.jerteh.rs/WSD/seCV0259[2008]	2[2008]	simple_wsd	CV0259;ENG30-07315350-n[2008]	
19-7	964-965	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Od 1935. radio je u privatnoj bakteriološkoj laboratoriji koju je nešto ranije osnovao.
20-1	965-967	Od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
20-2	968-973	1935.	A	ADJ	_	_	1935.	_	_	_	_	_	_	_	_	_	
20-3	974-979	radio	V	VERB	_	_	raditi	_	_	_	*	simple_wsd - ENG30-02594979-v:0.4784::raditi na određenom mestu, u određenoj oblasti ili u određenoj specijalnosti - ENG30-01525666-v:0.4740::Kada se primeni, funkcioniše kako se očekuje. - ENG30-02525447-v:0.4695::imati efekat ili ishod; često onaj željeni ili očekivani	http://llod.jerteh.rs/WSD/seENG3002594979v	12	simple_wsd	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	
20-4	980-982	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
20-5	983-984	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
20-6	985-994	privatnoj	A	ADJ	_	_	privatan	_	_	_	*	simple_wsd - ENG30-01858094-a:0.5347::ograničeno na određene osobe ili grupe; koji proizvodi sopstvenim sredstvima za rad - ENG30-01769378-a:0.5222::koji je u vezi sa stvarima duboko privatnim i osobitim	http://llod.jerteh.rs/WSD/seENG3001858094a	2	simple_wsd	ENG30-01769378-a;ENG30-01858094-a	
20-7	995-1009	bakteriološkoj	A	ADJ	_	_	bakteriološki	_	_	_	*	simple_wsd - ENG30-02914740-a:0.4270::od ili u vezi sa bakteriologijom	http://llod.jerteh.rs/WSD/seENG3002914740a	1	simple_wsd	ENG30-02914740-a	
20-8	1010-1022	laboratoriji	N	NOUN	_	_	laboratorija	_	_	_	*	simple_wsd - ENG30-03629986-n:0.4461::radno mesto za sprovođenje naučnih istraživanja	http://llod.jerteh.rs/WSD/seENG3003629986n	1	simple_wsd	ENG30-03629986-n	
20-9	1023-1027	koju	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
20-10	1028-1030	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
20-11	1031-1036	nešto	ADV	ADV	_	_	nešto	_	_	_	*	simple_wsd - DRJ0-207427/1g.:0.5164::neodređenost, nepoznatost onoga što se dopunom ili odredbom kazuje: - DRJ0-207427/1a.:0.4675::nepoznatu pojavu, predmet ili biće. - DRJ0-207427/1:0.4610::u službi imenice označava:	http://llod.jerteh.rs/WSD/seDRJ0207427_1g.	16	simple_wsd	DRJ0-207427/0;DRJ0-207427/1;DRJ0-207427/1a.;DRJ0-207427/1b.;DRJ0-207427/1d.;DRJ0-207427/1dx.;DRJ0-207427/1g.;DRJ0-207427/1v.;DRJ0-207427/2;DRJ0-207427/3;DRJ0-207427/4;DRJ0-207427/4a.;DRJ0-207427/4b.;DRJ0-207427/4d.;DRJ0-207427/4g.;DRJ0-207427/4v.	
20-12	1037-1043	ranije	ADV	ADV	_	_	ranije	_	_	_	*	simple_wsd - ENG30-00060939-b:0.4981::ranije u vremenu; prethodno - ENG30-00060632-b:0.4592::ranije ili nekada - ENG30-00167286-b:0.4483::pre sadašnjeg trenutka	http://llod.jerteh.rs/WSD/seENG3000060939b	5	simple_wsd	ENG30-00060632-b;ENG30-00060939-b;ENG30-00074201-b;ENG30-00118965-b;ENG30-00167286-b	
20-13	1044-1051	osnovao	V	VERB	_	_	osnovati	_	_	_	*	simple_wsd - ENG30-00636888-v:0.5283::koristiti kao osnovu; zasnovati na - ENG30-02448185-v:0.3462::stvoriti (kao entitet) - ENG30-02427103-v:0.2789::osnovati, stvoriti, uvesti (nagradu, orden, i sl.)	http://llod.jerteh.rs/WSD/seENG3000636888v	4	simple_wsd	ENG30-00636888-v;ENG30-01647672-v;ENG30-02427103-v;ENG30-02448185-v	
20-14	1051-1052	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=U nekim slučajevima sunčeva svetlost ga može ublažiti, posebno na čelu.
21-1	1052-1053	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
21-2	1054-1059	nekim	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	_	
21-3	1060-1071	slučajevima	N	NOUN	_	_	slučaj	_	_	_	*	simple_wsd - ENG30-06649426-n:0.5558::izjava o činjenicama i razlozima koji se koriste da podrže argument - ENG30-07308889-n:0.5231::pojava, pojedinačno iskazivanje, ostvarivanje ili ispoljavanje nečega - ENG30-07300960-n:0.5187::bilo šta što se desi slučajno bez očiglednog razloga	http://llod.jerteh.rs/WSD/seENG3006649426n	7	simple_wsd	ENG30-06649426-n;ENG30-06784966-n;ENG30-07300960-n;ENG30-07308889-n;ENG30-09898892-n;ENG30-13766436-n;ENG30-13943400-n	
21-4	1072-1079	sunčeva	A	ADJ	_	_	sunčev	_	_	_	*	simple_wsd - LLM-0364:0.5455::Koji potiče od Sunca, koji se odnosi na Sunce (ovde: sunčeva energija).	http://llod.jerteh.rs/WSD/seLLM0364	1	simple_wsd	LLM-0364	
21-5	1080-1088	svetlost	N	NOUN	_	_	svetlost	_	_	_	*	simple_wsd - ENG30-13983304-n:0.5595::kada ima puno svetla, stepen vidljivosti je veliki - ENG30-04951373-n:0.5560::vizuelni efekat osvetljavanja na predmetima ili scenama kao što se prikazuje na slikama - ENG30-11473954-n:0.5390::Elektromagnetno zračenje koje proizvodi vizuelni osećaj (u fizici).	http://llod.jerteh.rs/WSD/seENG3013983304n	4	simple_wsd	ENG30-04951373-n;ENG30-04953380-n;ENG30-11473954-n;ENG30-13983304-n	
21-6	1089-1091	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	_	
21-7	1092-1096	može	V	VERB	_	_	moći	_	_	_	*	simple_wsd - CV0171:0.5717::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje - DRJ0-203294/2b.:0.5581::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju - CV0071:0.5436::biti u mogućnosti, imati prilike za nešto, biti u okolnostima za ostvarivanje nečega	http://llod.jerteh.rs/WSD/seCV0171	6	simple_wsd	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	
21-8	1097-1105	ublažiti	V	VERB	_	_	ublažiti	_	_	_	*	simple_wsd - ENG30-00064095-v:0.5518::Omogućiti olakšanje od fizičkog bola. - ENG30-00161987-v:0.3421::smanjiti kaznu blažom - ENG30-01815185-v:0.2663::Smanjiti intenzitet ili smiriti se.	http://llod.jerteh.rs/WSD/seENG3000064095v	3	simple_wsd	ENG30-00064095-v;ENG30-00161987-v;ENG30-01815185-v	
21-9	1105-1106	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
21-10	1107-1114	posebno	ADV	ADV	_	_	posebno	_	_	_	*	simple_wsd - ENG30-00084223-b:0.5551::u znatno većoj meri ili stepenu nego što je uobičajeno - ENG30-00041758-b:0.4932::za razliku od drugih - ENG30-00248765-b:0.3900::specifično ili posebno razlikovano od drugih	http://llod.jerteh.rs/WSD/seENG3000084223b	4	simple_wsd	ENG30-00041758-b;ENG30-00084223-b;ENG30-00207668-b;ENG30-00248765-b	
21-11	1115-1117	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
