#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
8-8	618-625	Španije	N	PROPN	http://www.wikidata.org/entity/Q29	LOC	Španija	_	_	_	_	_	_	_	_	
8-9	625-626	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Njegov uticaj na strategiju Konfederacije bio je smanjen zbog loših profesionalnih odnosa sa predsednikom Džefersonom Dejvisom i drugim visokim generalima i zvaničnicima.
9-1	626-632	Njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
9-2	633-639	uticaj	N	NOUN	_	_	uticaj	_	_	_	ENG30-11414608-n	7	ENG30-00157081-n;ENG30-00157957-n;ENG30-05194151-n;ENG30-05692910-n;ENG30-07338552-n;ENG30-11414411-n;ENG30-11414608-n	*	simple_wsd - ENG30-11414608-n:0.6302::Učinak jedne stvari (ili osobe) na drugu. - ENG30-07338552-n:0.5921::udaranje jednog tela o drugo - ENG30-05194151-n:0.5875::moć uticanja na ljude ili događaje, posebno moć zasnovana na prestižu	
9-3	640-642	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
9-4	643-653	strategiju	N	NOUN	_	_	strategija	_	_	_	ENG30-05905348-n	2	ENG30-05905348-n;ENG30-06249177-n	*	simple_wsd - ENG30-05905348-n:0.6074::Razvijen i sistematski plan akcije. - ENG30-06249177-n:0.5079::Grana ratne veštine koja se bavi pripremom i vođenjem rata u celini.	
9-5	654-667	Konfederacije	N	NOUN	http://www.wikidata.org/entity/Q81931	LOC	konfederacija	_	_	_	ENG30-08305114-n	2	ENG30-08303275-n;ENG30-08305114-n	*	simple_wsd - ENG30-08305114-n:0.6892::udruženje država, organizacija ili pojedinaca za zajedničko djelovanje - ENG30-08303275-n:0.5624::zajednica političkih organizacija	
9-6	668-671	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
9-7	672-674	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
9-8	675-682	smanjen	V	VERB	_	_	smanjiti	_	_	_	ENG30-00233203-v	4	ENG30-00233203-v;ENG30-00429060-v;ENG30-00441445-v;ENG30-02452614-v	*	simple_wsd - ENG30-00233203-v:0.4536::sužavati ili ograničavati - ENG30-02452614-v:0.4217::proveriti ili ograničiti rast nečega - ENG30-00441445-v:0.4178::Učiniti manjim.	
9-9	683-687	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	
9-10	688-693	loših	A	ADJ	_	_	loš	_	_	_	ENG30-01587787-a	4	ENG30-01125429-a;ENG30-01131043-a;ENG30-01587787-a;ENG30-02345713-a	*	simple_wsd - ENG30-01587787-a:0.4745::okarakterisan zlobom - ENG30-01131043-a:0.4721::Koji je moralno lož ili pogrešan. - ENG30-02345713-a:0.3441::ispod proseka u kvalitetu ili učinku	
9-11	694-708	profesionalnih	A	ADJ	_	_	profesionalan	_	_	_	ENG30-01870100-a	1	ENG30-01870100-a	*	simple_wsd - ENG30-01870100-a:0.5984::karakteristično za profesiju ili osobu koja se bavi profesijom	
9-12	709-715	odnosa	N	NOUN	_	_	odnos	_	_	_	ENG30-13815449-n	4	ENG30-00031921-n;ENG30-00040962-n;ENG30-13815449-n;ENG30-13928668-n	*	simple_wsd - ENG30-13815449-n:0.5927::Relativna veličina dve vrednosti, obično se izražava razlomkom. - ENG30-13928668-n:0.5357::Stanje koje uključuje uzajamno delovanje ljudi, partija ili zemalja. - ENG30-00031921-n:0.5087::Apstrakcija koja pripada ili karakteriše dva entiteta.	
9-13	716-718	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
9-14	719-731	predsednikom	N	NOUN	http://www.wikidata.org/entity/Q30461	ROLE	predsednik	_	_	_	ENG30-10631309-n	6	ENG30-00597265-n;ENG30-10467179-n;ENG30-10467395-n;ENG30-10468559-n;ENG30-10468962-n;ENG30-10631309-n	*	simple_wsd - ENG30-10631309-n:0.6545::predsedavajući na kakvoj skupštini ili drugoj vrsti organizovanog tela koje donosi odluke - ENG30-10468962-n:0.6114::Službenik koji predsedava sastankom neke organizacije. - ENG30-00597265-n:0.6044::funkcija šefa države Sjedinjenih Američkih Država	
9-15	732-743	Džefersonom	N	PROPN	http://www.wikidata.org/entity/Q162269[5]	PERS[5]	Džeferson	_	_	_	_	_	_	_	_	
9-16	744-752	Dejvisom	N	PROPN	http://www.wikidata.org/entity/Q162269[5]	PERS[5]	Dejvis	_	_	_	_	_	_	_	_	
9-17	753-754	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-18	755-761	drugim	A	ADJ	_	_	drugi	_	_	_	ENG30-02070030-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070030-a:0.6486::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070188-a:0.5824::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-02202146-a:0.4220::dolazi odmah posle prvog u prostoru ili vremenu ili stepenu ili veličini	
9-19	762-769	visokim	A	ADJ	_	_	visok	_	_	_	ENG30-02339120-a	6	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	*	simple_wsd - ENG30-02339120-a:0.6401::Onaj koji stoji iznad drugih po osobinama ili položaju. - ENG30-01204557-a:0.5487::U doslovnom značenju, koji ima relativno veliku visinu ili se uspravno prostire. - ENG30-01210854-a:0.5308::Veći od uobičajenog po stepenu, intenzitetu ili iznosu.	
9-20	770-780	generalima	N	NOUN	http://www.wikidata.org/entity/Q83460	ROLE	general	_	_	_	ENG30-10125786-n	1	ENG30-10125786-n	*	simple_wsd - ENG30-10125786-n:0.4757::oficir u kopnenoj vojsci, avijaciji ili mornarici koji ima čin iznad pukovničkog	
9-21	781-782	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-22	783-795	zvaničnicima	N	NOUN	http://www.wikidata.org/entity/Q599151	ROLE	zvaničnik	_	_	_	ENG30-01632537-a	3	ENG30-01632537-a;ENG30-10372076-n;ENG30-10372373-n	*	simple_wsd - ENG30-01632537-a:0.6583::koji ima zvanično ovlašćenje ili odobrenje za neke aktivnosti. - ENG30-10372373-n:0.5119::radnik koji drži neku funkciju ili je ovlašćen za funkciju - ENG30-10372076-n:0.4427::neko ko upravlja pravilima igre ili sporta	
9-23	795-796	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Timovi su organizovani na principima Fudbala za prijateljstvo: u istom timu igraju sportisti različitih nacionalnosti, pola i fizičkih sposobnosti.
10-1	796-802	Timovi	N	NOUN	_	_	tim	_	_	_	ENG30-08208560-n	2	ENG30-08208560-n;ENG30-08264897-n	*	simple_wsd - ENG30-08208560-n:0.6119::Skupina koja sarađuje (posebno u sportu). - ENG30-08264897-n:0.4908::Grupa ljudi koja je privremeno udružena u neku aktivnost.	
10-2	803-805	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
10-3	806-818	organizovani	V	VERB	_	_	organizovati	_	_	_	ENG30-00710005-v	5	ENG30-00404642-v;ENG30-00710005-v;ENG30-01651444-v;ENG30-02432530-v;ENG30-02448185-v	*	simple_wsd - ENG30-00710005-v:0.5343::planirati i usmeravati složeni poduhvat - ENG30-02432530-v:0.5186::uzrokovati da nešto bude organizovano - ENG30-01651444-v:0.4520::učiniti da nešto bude izvedeno sistematskim planiranjem i ujedinjenim naporima	
10-4	819-821	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
10-5	822-832	principima	N	NOUN	_	_	princip	_	_	_	ENG30-05874232-n	5	ENG30-05667613-n;ENG30-05793210-n;ENG30-05872477-n;ENG30-05874232-n;ENG30-05913538-n	*	simple_wsd - ENG30-05874232-n:0.5719::pravilo ili zakon koji se odnosi na prirodni fenomen ili funkciju složenog sistema - ENG30-05913538-n:0.5409::osnovna generalizacija koja se prihvata kao istinita i koja se može koristiti kao osnova za razmišljanje ili ponašanje - ENG30-05793210-n:0.4750::(pravo) objašnjenje osnovnih razloga (posebno objašnjenje rada nekog uređaja u skladu sa prirodnim zakonima)	
10-6	833-840	Fudbala	N	NOUN	http://www.wikidata.org/entity/Q19960532[6]	EVENT[6]	fudbal	_	_	_	ENG30-00478262-n	2	ENG30-00468480-n;ENG30-00478262-n	*	simple_wsd - ENG30-00478262-n:0.5069::fudbalska utakmica u kojoj dve ekipe od 11 igrača pokušavaju da loptu ubace u ili usmere prema protivničkom golu - ENG30-00468480-n:0.4037::bilo koja od raznih igara koja se igra loptom (okruglom ili ovalnom) u kojoj dve ekipe pokušavaju da upute ili pronesu …	
10-7	841-843	za	PREP	ADP	http://www.wikidata.org/entity/Q19960532[6]	EVENT[6]	za	_	_	_	_	_	_	_	_	
10-8	844-857	prijateljstvo	N	NOUN	http://www.wikidata.org/entity/Q19960532[6]	EVENT[6]	prijateljstvo	_	_	_	ENG30-04654998-n	2	ENG30-04654998-n;ENG30-13931145-n	*	simple_wsd - ENG30-04654998-n:0.5248::narav okarakterisana toplinom i druželjubivošću - ENG30-13931145-n:0.3775::Stanje onih koji su prijatelji.	
10-9	857-858	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	
10-10	859-860	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
10-11	861-866	istom	A	ADJ	_	_	isti	_	_	_	ENG30-01411065-a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	*	simple_wsd - ENG30-01411065-a:0.5209::jednak po količini ili vrednosti - ENG30-02062670-a:0.4943::slično ili uporedivo prema vrsti ili kvalitetu ili količini ili stepenu - ENG30-01410606-a:0.4549::ima iste ili slične karakteristike	
10-12	867-871	timu	N	NOUN	_	_	tim	_	_	_	ENG30-08208560-n	2	ENG30-08208560-n;ENG30-08264897-n	*	simple_wsd - ENG30-08208560-n:0.5960::Skupina koja sarađuje (posebno u sportu). - ENG30-08264897-n:0.4907::Grupa ljudi koja je privremeno udružena u neku aktivnost.	
10-13	872-878	igraju	V	VERB	_	_	igrati	_	_	_	ENG30-01072949-v	13	ENG30-01072949-v;ENG30-01079480-v;ENG30-01080064-v;ENG30-01080691-v;ENG30-01138911-v;ENG30-01149470-v;ENG30-01156115-v;ENG30-01708676-v;ENG30-01716882-v;ENG30-01719302-v;ENG30-01722077-v;ENG30-02099075-v;ENG30-02631349-v	*	simple_wsd - ENG30-01072949-v:0.6769::Učestvovati u igri ili sportu. - ENG30-01079480-v:0.6685::sa kakvim se protivnikom u sportu, igri ili bici nadmetati - ENG30-01708676-v:0.5863::Kretati se po obrascu; obično uz muzičku pratnju; izvoditi ples.	
10-14	879-888	sportisti	N	NOUN	http://www.wikidata.org/entity/Q2066131	ROLE	sportista	_	_	_	ENG30-09820263-n	1	ENG30-09820263-n	*	simple_wsd - ENG30-09820263-n:0.5846::Osoba trenirana da se nadmeće u sportu.	
10-15	889-899	različitih	A	ADJ	_	_	različit	_	_	_	ENG30-02507772-a	8	CV0106;ENG30-00494409-a;ENG30-02064745-a;ENG30-02065665-a;ENG30-02067719-a;ENG30-02070342-a;ENG30-02110778-a;ENG30-02507772-a	*	simple_wsd - ENG30-02507772-a:0.5355::imati veliku raznovrsnost ili raznolikost - ENG30-02070342-a:0.5184::različit ili odvojen - ENG30-02065665-a:0.5114::mnogo različitih vrsta namenski raspoređenih, ali bez ikakve uniformnosti	
10-16	900-913	nacionalnosti	N	NOUN	_	_	nacionalnost	_	_	_	ENG30-07949463-n	1	ENG30-07949463-n	*	simple_wsd - ENG30-07949463-n:0.4151::Stanje pripadanje neko naciji po rođenju ili naturalizacijom.	
10-17	913-914	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
10-18	915-919	pola	N	NOUN	_	_	pol	_	_	_	ENG30-08620881-n	3	ENG30-05006898-n;ENG30-07999291-n;ENG30-08620881-n	*	simple_wsd - ENG30-08620881-n:0.4669::Jedna od dve antipodne tačke u kojima Zemljina osa rotacije prodire kroz Zemljinu površinu. - ENG30-05006898-n:0.4414::Osobine koje razlikuju organizme prema njihovoj reproduktivnoj ulozi. - ENG30-07999291-n:0.3859::bilo koja od dve kategorije (muškarci ili žene) na koje je podeljena većina organizama	
10-19	920-921	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
10-20	922-930	fizičkih	A	ADJ	_	_	fizički	_	_	_	ENG30-00629997-a	6	ENG30-00627004-a;ENG30-00627204-a;ENG30-00629997-a;ENG30-01574259-a;ENG30-02557023-a;ENG30-02779774-a	*	simple_wsd - ENG30-00629997-a:0.6006::Onaj koji ima materijalan ili fizički oblik ili supstancu. - ENG30-02557023-a:0.4898::koji zahteva fizički rad - ENG30-00627004-a:0.4846::ima građu ili materijalno postojanje; može se osetiti čulima	
10-21	931-942	sposobnosti	N	NOUN	_	_	sposobnost	_	_	_	ENG30-05202497-n	5	ENG30-05153520-n;ENG30-05190804-n;ENG30-05200169-n;ENG30-05202497-n;ENG30-05643190-n	*	simple_wsd - ENG30-05202497-n:0.6222::kvalitet da bude sposoban - fizički, intelektualno ili zakonski - ENG30-05153520-n:0.5516::kvalitet adekvatne ili dobre fizičke i intelektualne sposobnosti - ENG30-05643190-n:0.4607::Umešnost u rukovanju koja potiče od vežbanja i dobrog poznavanja.	
10-22	942-943	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Mađarska delegacija potpisala je sporazum uz negodovanje 4. juna 1920. u palati Veliki Trijanon, u Versaju u Francuskoj.
11-1	943-951	Mađarska	A	ADJ	_	_	mađarski	_	_	_	ENG30-02961505-a	1	ENG30-02961505-a	*	simple_wsd - ENG30-02961505-a:0.5963::koji se tiče ili je karakterističan za mađarsku	
11-2	952-962	delegacija	N	NOUN	_	_	delegacija	_	_	_	ENG30-08402442-n	2	ENG30-01140839-n;ENG30-08402442-n	*	simple_wsd - ENG30-08402442-n:0.5368::Grupa predstavnika ili delegata. - ENG30-01140839-n:0.5238::ovlašćivanje podređenih da donose određene odluke	
11-3	963-972	potpisala	V	VERB	_	_	potpisati	_	_	_	ENG30-00996485-v	5	ENG30-00888786-v;ENG30-00889229-v;ENG30-00996485-v;ENG30-02409941-v;ENG30-02464866-v	*	simple_wsd - ENG30-00996485-v:0.4999::Označiti potpisom; napisati ime na nečemu. - ENG30-00888786-v:0.4767::sklopiti sporazum ugovorom - ENG30-00889229-v:0.4525::biti angažovan pismenim sporazumom	
11-4	973-975	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
11-5	976-984	sporazum	N	NOUN	_	_	sporazum	_	_	_	ENG30-06773434-n	5	ENG30-05794057-n;ENG30-06770275-n;ENG30-06773434-n;ENG30-06773684-n;ENG30-07176804-n	*	simple_wsd - ENG30-06773434-n:0.6010::Pismeni sporazum između suverenih država. - ENG30-06770275-n:0.5524::iskaz (usmeni ili pisani) kojim se razmenjuju uzjamana obećanja - ENG30-07176804-n:0.5328::slaganje mišljenja	
11-6	985-987	uz	PREP	ADP	_	_	uz	_	_	_	_	_	_	_	_	
11-7	988-999	negodovanje	N	NOUN	_	_	negodovanje	_	_	_	RSSJ-29115/0	1	RSSJ-29115/0	*	simple_wsd - RSSJ-29115/0:0.5558::iskazivanje nezadovoljstva, otpor; protest.	
11-8	1000-1002	4.	A	ADJ	_	_	4.	_	_	_	_	_	_	_	_	
11-9	1003-1007	juna	N	NOUN	_	_	jun	_	_	_	ENG30-15211806-n	1	ENG30-15211806-n	*	simple_wsd - ENG30-15211806-n:0.6129::Mesec koji je između maja i jula.	
11-10	1008-1013	1920.	A	ADJ	_	_	1920.	_	_	_	_	_	_	_	_	
11-11	1014-1015	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
11-12	1016-1022	palati	N	NOUN	_	_	palata	_	_	_	ENG30-02980441-n	3	ENG30-02980441-n;ENG30-03719053-n;ENG30-03878066-n	*	simple_wsd - ENG30-02980441-n:0.5373::velika zgrada nekada naseljena od strane vladara i utvrđena protiv napada - ENG30-03719053-n:0.4990::Velika i impozantna kuća. - ENG30-03878066-n:0.4695::velika i svečana vila	
11-13	1023-1029	Veliki	A	ADJ	http://www.wikidata.org/entity/Q8049[7]	LOC[7]	velik	_	_	_	ENG30-01467919-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01467919-a:0.5790::koji je velikog slova - ENG30-01488616-a:0.5761::potpuno razvijen (za ljude i životinje). - ENG30-01510444-a:0.5746::Velika (glavobolja).	
11-14	1030-1038	Trijanon	N	PROPN	http://www.wikidata.org/entity/Q8049[7]	LOC[7]	Trijanon	_	_	_	_	_	_	_	_	
11-15	1038-1039	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
11-16	1040-1041	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
11-17	1042-1049	Versaju	N	PROPN	http://www.wikidata.org/entity/Q621	LOC	Versaj	_	_	_	_	_	_	_	_	
11-18	1050-1051	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
11-19	1052-1062	Francuskoj	N	PROPN	http://www.wikidata.org/entity/Q142	LOC	Francuska	_	_	_	_	_	_	_	_	
11-20	1062-1063	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prva žena koja je stigla na vrh bila je Mari Paradi 1808.
12-1	1063-1067	Prva	A	ADJ	_	_	prvi	_	_	_	ENG30-01009343-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	simple_wsd - ENG30-01009343-a:0.5981::služi za pokretanje - ENG30-01467919-a:0.5523::koji je velikog slova - ENG30-01009206-a:0.5365::služi za početak	
12-2	1068-1072	žena	N	NOUN	_	_	žena	_	_	_	ENG30-09619168-n	4	ENG30-09619168-n;ENG30-10780632-n;ENG30-10787470-n;ENG30-10788852-n	*	simple_wsd - ENG30-09619168-n:0.5531::Osoba koja pripada polu koji može da rađa bebe. - ENG30-10788852-n:0.5370::Ženska osoba koja ima važnu ulogu u životu nekog muškarca, kao njegova supruga, ljubavnica ili devojka. - ENG30-10780632-n:0.5309::Udata žena, partnerka muškarca u braku.	
12-3	1073-1077	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
12-4	1078-1080	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
12-5	1081-1087	stigla	V	VERB	_	_	stignuti	_	_	_	ENG30-02005948-v	2	ENG30-02005948-v;ENG30-02006573-v	*	simple_wsd - ENG30-02005948-v:0.4485::Dostignuti destinaciju; doći kretanjem ili napredovanjem. - ENG30-02006573-v:0.3470::stići kamo i ukrcati se	
12-6	1088-1090	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
12-7	1091-1094	vrh	N	NOUN	_	_	vrh	_	_	_	ENG30-06822034-n	9	ENG30-06822034-n;ENG30-08584787-n;ENG30-08617963-n;ENG30-08663156-n;ENG30-08663354-n;ENG30-08663860-n;ENG30-08664184-n;ENG30-13902482-n;ENG30-13940456-n	*	simple_wsd - ENG30-06822034-n:0.4830::oznaka u obliku slova V na jednom kraju pokazivača strelice - ENG30-08663156-n:0.4695::Krajnji deo nečega; posebno nešto zašiljeno. - ENG30-08617963-n:0.4493::najviša tačka planine ili uzvišenja	
12-8	1095-1099	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
12-9	1100-1102	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
12-10	1103-1107	Mari	N	PROPN	http://www.wikidata.org/entity/Q534010[8]	PERS[8]	Mari	_	_	_	_	_	_	_	_	
12-11	1108-1114	Paradi	N	PROPN	http://www.wikidata.org/entity/Q534010[8]	PERS[8]	Paradi	_	_	_	_	_	_	_	_	
12-12	1115-1120	1808.	A	ADJ	_	_	1808.	_	_	_	_	_	_	_	_	

#Text=Godinu dana kasnije Votsonova je ponovo glumila Hermionu u filmu Hari Poter i Dvorana tajni, u drugom delu serije.
13-1	1120-1126	Godinu	N	NOUN	_	_	godina	_	_	_	ENG30-15201505-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15201505-n:0.5928::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15204297-n:0.5407::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0.5366::Zajednica studenata ili đaka koji zajedno diplomiraju.	
13-2	1127-1131	dana	N	NOUN	_	_	dan	_	_	_	ENG30-15208540-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	simple_wsd - ENG30-15208540-n:0.5251::Vreme koje je potrebno nekoj planeti (npr. Marsu) da načini kompletnu rotaciju oko svoje ose. - ENG30-15136453-n:0.5230::Časovi u toku dana kada čovek ne spava (posebno radnih dana). - ENG30-15164957-n:0.5163::Vreme posle izlaska sunca a pre zalaska, dok je napolju još svetlo.	
13-3	1132-1139	kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	simple_wsd - ENG30-00061203-b:0.5272::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00155488-b:0.4990::u nekom budućem trenutku	
13-4	1140-1149	Votsonova	A	ADJ	http://www.wikidata.org/entity/Q39476	PERS	Votsonov	_	_	_	CVDf-394/0	1	CVDf-394/0	*	simple_wsd - CVDf-394/0:0.4509::prisvojni pridev od Votson	
13-5	1150-1152	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
13-6	1153-1159	ponovo	ADV	ADV	_	_	ponovo	_	_	_	ENG30-00040365-b	1	ENG30-00040365-b	*	simple_wsd - ENG30-00040365-b:0.0719::nanovo	
13-7	1160-1167	glumila	V	VERB	_	_	glumiti	_	_	_	ENG30-01722077-v	7	ENG30-00013615-v;ENG30-01080691-v;ENG30-01719302-v;ENG30-01719921-v;ENG30-01721556-v;ENG30-01722077-v;ENG30-02631349-v	*	simple_wsd - ENG30-01722077-v:0.5649::pretvarati se da si neko drugi u okviru igre ili kakve druge, igri slične, aktivnosti - ENG30-01719921-v:0.5313::Izvoditi na pozornici ili u pozorištu. - ENG30-00013615-v:0.5234::pretvarati se u pogledu određenih osobina ili stavova	
13-8	1168-1176	Hermionu	N	PROPN	http://www.wikidata.org/entity/Q174009	PERS	Hermiona	_	_	_	_	_	_	_	_	
13-9	1177-1178	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
13-10	1179-1184	filmu	N	NOUN	_	_	film	_	_	_	ENG30-06262567-n	3	ENG30-03338821-n;ENG30-06262567-n;ENG30-06613686-n	*	simple_wsd - ENG30-06262567-n:0.5887::Medijum koji širi pokretne slike. - ENG30-06613686-n:0.5112::Oblik zabave koji predstavlja neku priču nizom slika koje stvaraju iluziju kontinuiranog kretanja. - ENG30-03338821-n:0.4240::Fotografski papir koji se sastoji of celuloidne osnove koja je prevučena fotografskom emulzijom i na kome se pravi nega…	
13-11	1185-1189	Hari	N	PROPN	http://www.wikidata.org/entity/Q102244[9]	WORK[9]	Hari	_	_	_	_	_	_	_	_	
13-12	1190-1195	Poter	N	PROPN	http://www.wikidata.org/entity/Q102244[9]	WORK[9]	Poter	_	_	_	_	_	_	_	_	
13-13	1196-1197	i	CONJ	CCONJ	http://www.wikidata.org/entity/Q102244[9]	WORK[9]	i	_	_	_	_	_	_	_	_	
13-14	1198-1205	Dvorana	N	PROPN	http://www.wikidata.org/entity/Q102244[9]	WORK[9]	dvorana	_	_	_	_	_	_	_	_	
13-15	1206-1211	tajni	N	NOUN	http://www.wikidata.org/entity/Q102244[9]	WORK[9]	tajna	_	_	_	ENG30-06672953-n	3	ENG30-05685538-n;ENG30-06672953-n;ENG30-06673142-n	*	simple_wsd - ENG30-06672953-n:0.5609::Informacije poznate samo posebnoj grupi. - ENG30-06673142-n:0.5321::nešto što treba da bude sakrivenog od drugih, posebno informacija koja ne treba da se širi - ENG30-05685538-n:0.4632::nešto što zbunjuje razumevanje i ne može se objasniti	
13-16	1211-1212	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
13-17	1213-1214	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
13-18	1215-1221	drugom	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070188-a:0.5569::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-02070030-a:0.5068::jasno različit od nekog sasvim drugog ili prvog - ENG30-00048858-a:0.4800::dalje ili dodato	
13-19	1222-1226	delu	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-05867413-n:0.5833::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-08548733-n:0.5398::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-01085098-n:0.5056::Rezultat parcelisanja ili deljenja.	
13-20	1227-1233	serije	N	NOUN	_	_	serija	_	_	_	ENG30-08457976-n	2	ENG30-06621447-n;ENG30-08457976-n	*	simple_wsd - ENG30-08457976-n:0.6235::Poredak sličnih stvari koje su smeštene ili se dešavaju u poretku jedna za drugom. - ENG30-06621447-n:0.4256::serijski skup programa	
13-21	1233-1234	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Naglasak uvek pada na poslednji slog reči.
14-1	1234-1242	Naglasak	N	NOUN	_	_	naglasak	_	_	_	ENG30-07131511-n	2	ENG30-07131511-n;ENG30-14434866-n	*	simple_wsd - ENG30-07131511-n:0.4250::poseban način oralnog izražavanja - ENG30-14434866-n:0.4027::poseban značaj ili važnost	
14-2	1243-1247	uvek	ADV	ADV	_	_	uvek	_	_	_	ENG30-00019339-b	4	ENG30-00019339-b;ENG30-00019806-b;ENG30-00087542-b;ENG30-00146387-b	*	simple_wsd - ENG30-00019339-b:0.5052::u svakom trenutku; sve vreme i u svakoj prilici - ENG30-00019806-b:0.4896::naizgled neprekidano; često i više puta - ENG30-00146387-b:0.4676::u bilo koje vreme; bilo kada	
