#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Mnogo je siromaštva i nezaposlenosti.
8-3	539-548	dostupnom	A	ADJ	_	_	dostupan	1[159]	lako dostupan[159]	AdjID[159]	LLM-0103[2008]	1[2008]	LLM-0103[2008]	*[379]	simple_wsd - LLM-0103:0.4669::Koji se može dobiti ili pronaći bez poteškoća.[2008]	
8-4	549-565	nekontaminiranom	A	ADJ	_	_	nekontaminiran	_	_	_	ENG30-01907711-a	1	ENG30-01907711-a	*	simple_wsd - ENG30-01907711-a:0.3340::bez primesa štetnih elemenata; čist	
8-5	566-571	vodom	N	NOUN	_	_	voda	_	_	_	ENG30-05405139-n	6	ENG30-04562658-n;ENG30-05405139-n;ENG30-06838005-n;ENG30-07935504-n;ENG30-14845743-n;ENG30-14847357-n	*	simple_wsd - ENG30-05405139-n:0.5360::Slankasta tečnost koju luče suzne žlezde; podmazuje površinu očne jabučice. - ENG30-14845743-n:0.4925::Prozirna tečnost bez mirisa i ukusa. - ENG30-07935504-n:0.4688::tečnost koja je neophodna za život većine biljaka i životinja	
8-6	572-573	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
8-7	574-579	dobra	A	ADJ	_	_	dobar	_	_	_	ENG30-01983162-a	7	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	*	simple_wsd - ENG30-01983162-a:0.5177::koji zaslužuje uvažavanje i poštovanje - ENG30-02226162-a:0.4736::imati ili pokazati znanje i veštinu i sposobnost - ENG30-01123148-a:0.4370::imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar, koji savesno i uspešno obavlja o…	
8-8	580-589	sanitarna	A	ADJ	_	_	sanitarni	_	_	_	ENG30-02112976-a	1	ENG30-02112976-a	*	simple_wsd - ENG30-02112976-a:0.4903::koji je bez prljavštine i patogena	
8-9	590-596	praksa	N	NOUN	_	_	praksa	_	_	_	ENG30-00894552-n	4	ENG30-00410247-n;ENG30-00631378-n;ENG30-00894552-n;ENG30-05667196-n	*	simple_wsd - ENG30-00894552-n:0.5725::Sistematsko vežbanje višestrukim ponavljanjem. - ENG30-00410247-n:0.4842::Uobičajeni način kako nešto funkcioniše ili se ponaša. - ENG30-05667196-n:0.4664::Znanje o tome kako se nešto obično radi.	
8-10	597-602	važni	A	ADJ	_	_	važan	_	_	_	ENG30-01275562-a	4	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	*	simple_wsd - ENG30-01275562-a:0.5381::Od velikog značaja ili važnosti. - ENG30-00655779-a:0.5148::od izuzetnog značaja; od vitalnog značaja za rešavanje krize - ENG30-01467919-a:0.4998::koji je velikog slova	
8-11	603-605	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
8-12	606-608	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
8-13	609-618	smanjenje	N	NOUN	_	_	smanjenje	_	_	_	ENG30-13547677-n	4	ENG30-07313004-n;ENG30-07355887-n;ENG30-13457378-n;ENG30-13547677-n	*	simple_wsd - ENG30-13547677-n:0.4940::bilo koji proces u kome se elektroni dodaju atomu ili jonu (kao uklanjanjem kiseonika ili dodavanjem vodonika); uvek na… - ENG30-07313004-n:0.4837::proces ili rezultat umanjenja - ENG30-13457378-n:0.4568::promena ka nečemu manjem ili nižem	
8-14	619-624	stope	N	NOUN	_	_	stopa	_	_	_	ENG30-13325010-n	4	ENG30-06645039-n;ENG30-13325010-n;ENG30-13650045-n;ENG30-13816649-n	*	simple_wsd - ENG30-13325010-n:0.4726::iznos naknade ili plaćanja u odnosu na neku osnovu - ENG30-13816649-n:0.4199::Veličina ili frekvencija, relativno u odnosu na jedinicu vremena. - ENG30-06645039-n:0.4040::otisak stopala ili cipele na površini	
8-15	625-634	infekcije	N	NOUN	_	_	infekcija	_	_	_	ENG30-13498404-n	2	ENG30-07360647-n;ENG30-13498404-n	*	simple_wsd - ENG30-13498404-n:0.5582::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.5286::incident u kojem se prenosi zarazna bolest	
8-16	635-636	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
8-17	637-645	klinički	A	ADJ	_	_	klinički	_	_	_	ENG30-02885529-a	1	ENG30-02885529-a	*	simple_wsd - ENG30-02885529-a:0.4839::koji se odnosi na kliniku ili se sprovodi u klinici ili kao da se sprovodi u klinici i zavisi od direktnog posmatranja …	
8-18	646-655	značajnog	A	ADJ	_	_	značajan	_	_	_	ENG30-02163307-a	4	ENG30-00624416-a;ENG30-01375831-a;ENG30-02161432-a;ENG30-02163307-a	*	simple_wsd - ENG30-02163307-a:0.5210::prilično veliki ili važan po svom efektu; uticajan - ENG30-02161432-a:0.4005::Važan po značenju ili u biti. - ENG30-00624416-a:0.3841::dovoljan da se proceni ili izmeri	
8-19	656-672	gastroenteritisa	N	NOUN	_	_	gastroenteritis	_	_	_	ENG30-14172005-n	1	ENG30-14172005-n	*	simple_wsd - ENG30-14172005-n:0.5240::upala želuca i creva; može biti uzrokovan Salmonella enteritidis	
8-20	672-673	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tasman, njegov navigator Višer i trgovac Gilsemans uz to su ucrtali u mapu značajan deo Australije, Novog Zelanda i pacifičkih ostrva.
9-1	673-679	Tasman	N	PROPN	http://www.wikidata.org/entity/Q42188	PERS	Tasman	_	_	_	_	_	_	_	_	
9-2	679-680	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
9-3	681-687	njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
9-4	688-697	navigator	N	NOUN	http://www.wikidata.org/entity/Q254651	ROLE	navigator	_	_	_	ENG30-10347883-n	1	ENG30-10347883-n	*	simple_wsd - ENG30-10347883-n:0.4247::u ranijim vremenima, osoba koja je istraživala brodom	
9-5	698-703	Višer	N	PROPN	http://www.wikidata.org/entity/Q106483509	PERS	Višer	_	_	_	_	_	_	_	_	
9-6	704-705	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-7	706-713	trgovac	N	NOUN	http://www.wikidata.org/entity/Q215536	ROLE	trgovac	_	_	_	DRJ0-181400/0	1	DRJ0-181400/0	*	simple_wsd - DRJ0-181400/0:0.3861::onaj koji se bavi trgovinom, kupovinom i prodajom u cilju sticanja zarade:	
9-8	714-723	Gilsemans	N	PROPN	http://www.wikidata.org/entity/Q6077452	PERS	Gilsemans	_	_	_	_	_	_	_	_	
9-9	724-726	uz	PREP	ADP	_	_	uz	_	_	_	_	_	_	_	_	
9-10	727-729	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
9-11	730-732	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
9-12	733-740	ucrtali	V	VERB	_	_	ucrtati	_	_	_	DRJ0-186168/0b.	2	DRJ0-186168/0a.;DRJ0-186168/0b.	*	simple_wsd - DRJ0-186168/0b.:0.4185::upisati nešto u običan tekst naročitim slovima: - DRJ0-186168/0a.:0.3623::crtajući ubeležiti u nečemu već nacrtanom:	
9-13	741-742	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
9-14	743-747	mapu	N	NOUN	_	_	mapa	_	_	_	ENG30-03720163-n	1	ENG30-03720163-n	*	simple_wsd - ENG30-03720163-n:0.3980::Shematski prikaz zemljine površine.	
9-15	748-756	značajan	A	ADJ	_	_	značajan	_	_	_	ENG30-02161432-a	4	ENG30-00624416-a;ENG30-01375831-a;ENG30-02161432-a;ENG30-02163307-a	*	simple_wsd - ENG30-02161432-a:0.4303::Važan po značenju ili u biti. - ENG30-01375831-a:0.4261::opšte poznat i uvažen - ENG30-02163307-a:0.4004::prilično veliki ili važan po svom efektu; uticajan	
9-16	757-760	deo	N	NOUN	_	_	deo	_	_	_	ENG30-08548733-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-08548733-n:0.4856::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-05867413-n:0.4239::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-09385911-n:0.3700::Deo prirodnog objekta.	
9-17	761-771	Australije	N	PROPN	http://www.wikidata.org/entity/Q408	LOC	Australija	_	_	_	_	_	_	_	_	
9-18	771-772	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
9-19	773-778	Novog	A	ADJ	http://www.wikidata.org/entity/Q664[2]	LOC[2]	nov	_	_	_	ENG30-00820975-a	6	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	*	simple_wsd - ENG30-00820975-a:0.4857::koji se koristi za živi jezik i predstavlja trenutnu fazu u njegovom razvoju - ENG30-00821208-a:0.4531::u upotrebi posle srednjevekovnog vremena - ENG30-01640850-a:0.4057::Nešto što ne traje dugo; nešto što je upravo postalo, nastalo, otkriveno ili prihvaćeno.	
9-20	779-786	Zelanda	N	PROPN	http://www.wikidata.org/entity/Q664[2]	LOC[2]	Zeland	_	_	_	_	_	_	_	_	
9-21	787-788	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-22	789-799	pacifičkih	A	ADJ	http://www.wikidata.org/entity/Q844857[3]	LOC[3]	pacifički	_	_	_	DRJ0-211364/0	1	DRJ0-211364/0	*	simple_wsd - DRJ0-211364/0:0.4060::koji se odnosi na Pacifik:	
9-23	800-806	ostrva	N	NOUN	http://www.wikidata.org/entity/Q844857[3]	LOC[3]	ostrvo	_	_	_	ENG30-09316454-n	3	ENG30-03587318-n;ENG30-09316454-n;ENG30-09319456-n	*	simple_wsd - ENG30-09316454-n:0.4161::Masa zemlje (manja nego kontinent) koja je okružena vodom. - ENG30-03587318-n:0.4155::zona ili područje koje liči na ostrvo - ENG30-09319456-n:0.3197::malo ostrvo	
9-24	806-807	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bio je sin jevrejskog trgovca.
10-1	807-810	Bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
10-2	811-813	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
10-3	814-817	sin	N	NOUN	_	_	sin	_	_	_	ENG30-13787379-n	2	ENG30-10624074-n;ENG30-13787379-n	*	simple_wsd - ENG30-13787379-n:0.3747::odnos naspramne stranice i hipotenuze u pravouglom trouglu - ENG30-10624074-n:0.3030::Muški potomak čoveka.	
10-4	818-828	jevrejskog	A	ADJ	*	DEMO	jevrejski	_	_	_	ENG30-02922263-a	1	ENG30-02922263-a	*	simple_wsd - ENG30-02922263-a:0.4758::odnosi se na Jevreje ili njihovu kulturu ili religiju	
10-5	829-836	trgovca	N	NOUN	http://www.wikidata.org/entity/Q215536	ROLE	trgovac	_	_	_	DRJ0-181400/0	1	DRJ0-181400/0	*	simple_wsd - DRJ0-181400/0:0.4365::onaj koji se bavi trgovinom, kupovinom i prodajom u cilju sticanja zarade:	
10-6	836-837	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Onkocercijaza, poznata i kao rečno slepilo, jeste bolest čiji je uzročnik infekcija parazitskim crvom Onchocerca volvulus.
11-1	837-850	Onkocercijaza	N	NOUN	_	_	onkocercijaza	_	_	_	ENG30-14454030-n	1	ENG30-14454030-n	*	simple_wsd - ENG30-14454030-n:0.6288::zaraza tankim crvima (filaria) koji se talože ispod kože ubodom crnih buva; kada su oči zahvaćene, može dovesti do slep…	
11-2	850-851	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
11-3	852-859	poznata	A	ADJ	_	_	poznat	_	_	_	ENG30-00970249-a	5	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	simple_wsd - ENG30-00970249-a:0.4961::u okviru normalnog svakodnevnog iskustva; obično nije čudan - CV0214:0.4804::o kojem svi ili mnogi znaju, čuven, slavan - CV0074:0.4589::o kom se od ranije zna	
11-4	860-861	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
11-5	862-865	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
11-6	866-871	rečno	A	ADJ	_	_	rečni	1[160]	rečno slepilo[160]	NID[160]	LLM-0226[2009]	1[2009]	LLM-0226[2009]	*[380]	simple_wsd - LLM-0226:0.6090::Tropska bolest izazvana parazitom koji dovodi do oštećenja vida.[2009]	
11-7	872-879	slepilo	N	NOUN	_	_	slepilo	1[160]	rečno slepilo[160]	NID[160]	LLM-0226[2009]	1[2009]	LLM-0226[2009]	*[380]	simple_wsd - LLM-0226:0.6090::Tropska bolest izazvana parazitom koji dovodi do oštećenja vida.[2009]	
11-8	879-880	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
11-9	881-886	jeste	V	VERB	_	_	jesam	_	_	_	DRJ0-193392/0	1	DRJ0-193392/0	*	simple_wsd - DRJ0-193392/0:0.5505::postojati, egzistirati; pokazivati se, javljati se kao stvarno, realno; supl. prez. glagola biti.	
11-10	887-893	bolest	N	NOUN	_	_	bolest	_	_	_	ENG30-14070360-n	2	ENG30-14061805-n;ENG30-14070360-n	*	simple_wsd - ENG30-14070360-n:0.5066::Narušenost zdravlja ili stanje nenormalnog funkcionisanja. - ENG30-14061805-n:0.3731::Oštećenje normalne fiziološke funkcije koje pogađa deo ili ceo organizam.	
11-11	894-898	čiji	PRO	DET	_	_	čiji	_	_	_	_	_	_	_	_	
11-12	899-901	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
11-13	902-910	uzročnik	N	NOUN	_	_	uzročnik	_	_	_	ENG30-09190918-n	1	ENG30-09190918-n	*	simple_wsd - ENG30-09190918-n:0.5686::Aktivan i delotvoran uzrok; u stanju da izazove određeni efekat.	
11-14	911-920	infekcija	N	NOUN	_	_	infekcija	_	_	_	ENG30-07360647-n	2	ENG30-07360647-n;ENG30-13498404-n	*	simple_wsd - ENG30-07360647-n:0.5590::incident u kojem se prenosi zarazna bolest - ENG30-13498404-n:0.5452::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti	
11-15	921-932	parazitskim	A	ADJ	_	_	parazitski	2[161]	parazitski crv[161]	NID[161]	CVMWE-0279[2010]	1[2010]	CVMWE-0279[2010]	*[381]	simple_wsd - CVMWE-0279:0.5394::polifiletska grupa velikih makroparazita; odrasli se uglavnom mogu videti golim okom[2010]	
11-16	933-938	crvom	N	NOUN	_	_	crv	2[161]	parazitski crv[161]	NID[161]	CVMWE-0279[2010]	1[2010]	CVMWE-0279[2010]	*[381]	simple_wsd - CVMWE-0279:0.5394::polifiletska grupa velikih makroparazita; odrasli se uglavnom mogu videti golim okom[2010]	
11-17	939-949	Onchocerca	F	X	_	_	Onchocerca	3[162]	Onchocerca volvulus[162]	NID[162]	CVMWE-0261[2011]	1[2011]	CVMWE-0261[2011]	*[382]	simple_wsd - CVMWE-0261:0.6589::nematoda (okrugli crv) koja izaziva onhocerkozu (rečno slepilo) i drugi je vodeći uzrok slepila usled infekcije širom …[2011]	
11-18	950-958	volvulus	F	X	_	_	volvulus	3[162]	Onchocerca volvulus[162]	NID[162]	CVMWE-0261[2011]	1[2011]	CVMWE-0261[2011]	*[382]	simple_wsd - CVMWE-0261:0.6589::nematoda (okrugli crv) koja izaziva onhocerkozu (rečno slepilo) i drugi je vodeći uzrok slepila usled infekcije širom …[2011]	
11-19	958-959	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To su noćne životinje koje uglavnom žive same.
12-1	959-961	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
12-2	962-964	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
12-3	965-970	noćne	A	ADJ	_	_	noćni	1[163]	noćna životinja[163]	NID[163]	CVMWE-0237[2012]	1[2012]	CVMWE-0237[2012]	*[383]	simple_wsd - CVMWE-0237:0.6557::životinje koje spavaju i miruju tokom dana, a aktivne su tokom noći[2012]	
12-4	971-980	životinje	N	NOUN	_	_	životinja	1[163]	noćna životinja[163]	NID[163]	CVMWE-0237[2012]	1[2012]	CVMWE-0237[2012]	*[383]	simple_wsd - CVMWE-0237:0.6557::životinje koje spavaju i miruju tokom dana, a aktivne su tokom noći[2012]	
12-5	981-985	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
12-6	986-994	uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	ENG30-00006105-b	5	DRJ0-183094/2;ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b;ENG30-00155621-b	*	simple_wsd - ENG30-00006105-b:0.6311::u velikoj meri; uglavnom ili pretežno - ENG30-00041954-b:0.4881::bez razlike jednog od drugih - ENG30-00073897-b:0.4137::najvećim delom	
12-7	995-999	žive	V	VERB	_	_	živeti	_	_	_	ENG30-02614970-v	4	ENG30-02614181-v;ENG30-02614970-v;ENG30-02616713-v;ENG30-02649830-v	*	simple_wsd - ENG30-02614970-v:0.5787::raditi na pozitivnom i zadovoljavajućem postojanje - ENG30-02649830-v:0.5199::Načiniti od mesta svoj dom. - ENG30-02616713-v:0.4898::Izdržavati se.	
12-8	1000-1004	same	A	ADJ	_	_	sam	_	_	_	ENG30-02111486-a	5	ENG30-01862697-a;ENG30-02111486-a;ENG30-02138301-a;ENG30-02214736-a;ENG30-02251212-a	*	simple_wsd - ENG30-02111486-a:0.5827::bez pratioca; bez pratnje - ENG30-02251212-a:0.5813::bez pratnje ili društva - ENG30-02138301-a:0.4579::postoji sam ili se sastoji od jednog entiteta, dela, aspekta ili pojedinca	
12-9	1004-1005	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Religija je, zapravo, samosvest i samopouzdanje čoveka koji se još uvek nije pronašao ili se ponovo izgubio.
13-1	1005-1013	Religija	N	NOUN	_	_	religija	_	_	_	DRJ0-222875/0	1	DRJ0-222875/0	*	simple_wsd - DRJ0-222875/0:0.6227::verovanje u natprirodne sile i bića od kojih zavisi svet, verovanje u Boga (ili bogove) kao stvaraoca sveta koji upravl…	
13-2	1014-1016	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
13-3	1016-1017	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
13-4	1018-1025	zapravo	ADV	ADV	_	_	zapravo	_	_	_	ENG30-00017639-b	2	ENG30-00017639-b;ENG30-00037641-b	*	simple_wsd - ENG30-00017639-b:0.6253::u većoj meri ili opsegu; koristi se sa poređenjima - ENG30-00037641-b:0.4418::u istinu (često ima tendenciju da se intenzivira)	
13-5	1025-1026	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
13-6	1027-1036	samosvest	N	NOUN	_	_	samosvest	_	_	_	ENG30-05676911-n	2	ENG30-05676605-n;ENG30-05676911-n	*	simple_wsd - ENG30-05676911-n:0.5902::samoosvešćenje uz dodatnu spoznaju da su i drugi svesni vas - ENG30-05676605-n:0.3608::svesnost sopstvene individualnosti; svest	
13-7	1037-1038	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
13-8	1039-1052	samopouzdanje	N	NOUN	_	_	samopouzdanje	_	_	_	ENG30-05697363-n	3	ENG30-04886881-n;ENG30-05697363-n;ENG30-07508705-n	*	simple_wsd - ENG30-05697363-n:0.5791::Sloboda od sumnje; vera u sebe i svoje sposobnosti. - ENG30-07508705-n:0.5377::osećaj ponosa na sebe - ENG30-04886881-n:0.4251::kvalitet da bude dostojan poštovanja ili dviljenja	
13-9	1053-1059	čoveka	N	NOUN	_	_	čovek	_	_	_	ENG30-10288516-n	6	ENG30-02472293-n;ENG30-10287213-n;ENG30-10288516-n;ENG30-10288763-n;ENG30-10289039-n;ENG30-10289176-n	*	simple_wsd - ENG30-10288516-n:0.5894::Muška osoba koja igra značajnu ulogu (muž, ljubavnik ili momak) u životu određene žene. - ENG30-10289039-n:0.5770::Generičko korošćenje reči za referisanje bilo kog ljudskog bića. - ENG30-10288763-n:0.5521::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan)	
13-10	1060-1064	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
13-11	1065-1067	se	PAR	PART	_	_	se	2	*	IRV	CVMWE-0358[2013]	1[2013]	CVMWE-0358[2013]	*[384]	simple_wsd - CVMWE-0358:0.5870::otkriti svoju pravu vokaciju, svoj put u životu[2013]	
13-12	1068-1071	još	ADV	ADV	_	_	još	3[164]	još uvek[164]	AdvID[164]	LLM-0086[2014]	1[2014]	LLM-0086[2014]	*[384]|*[385]	simple_wsd - LLM-0086:0.6031::I dalje; u ovom trenutku kao i pre.[2014]	
13-13	1072-1076	uvek	ADV	ADV	_	_	uvek	3[164]	još uvek[164]	AdvID[164]	LLM-0086[2014]	1[2014]	LLM-0086[2014]	*[384]|*[385]	simple_wsd - LLM-0086:0.6031::I dalje; u ovom trenutku kao i pre.[2014]	
13-14	1077-1081	nije	V	AUX	_	_	jesam	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0358[384]	1[384]	CVMWE-0358[384]	*[384]	U ovom kontekstu, 'pronaći se' znači otkriti svoju pravu vokaciju ili put u životu, što se uklapa u filozofsku raspravu o samosvesti i samopouzdanju čoveka.[384]	
13-15	1082-1090	pronašao	V	VERB	_	_	pronaći	2	pronaći se	IRV	CVMWE-0358[2013]	1[2013]	CVMWE-0358[2013]	*[384]	simple_wsd - CVMWE-0358:0.5870::otkriti svoju pravu vokaciju, svoj put u životu[2013]	
13-16	1091-1094	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	
13-17	1095-1097	se	PAR	PART	_	_	se	1	*	IRV	CV0164[2015]	3[2015]	CV0164;CV0228;CVMWE-0152[2015]	*[386]	simple_wsd - CV0164:0.5784::smesti se, zbuniti se, ne znati za sebe, prestati normalno rasuđivati - CVMWE-0152:0.5309::ostati bez prisebnosti, kontrole nad sobom (od straha, treme, itd.) - CV0228:0.5190::povući se iz neposredne stvarnosti[2015]	
13-18	1098-1104	ponovo	ADV	ADV	_	_	ponovo	_	_	_	ENG30-00040365-b	1	ENG30-00040365-b	*[386]|*[387]	simple_wsd - ENG30-00040365-b:-0.0645::nanovo	
13-19	1105-1112	izgubio	V	VERB	_	_	izgubiti	1	izgubiti se	IRV	CV0164[2015]	3[2015]	CV0164;CV0228;CVMWE-0152[2015]	*[386]	simple_wsd - CV0164:0.5784::smesti se, zbuniti se, ne znati za sebe, prestati normalno rasuđivati - CVMWE-0152:0.5309::ostati bez prisebnosti, kontrole nad sobom (od straha, treme, itd.) - CV0228:0.5190::povući se iz neposredne stvarnosti[2015]	
13-20	1112-1113	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kup Italije (ital. Coppa Italia) jeste italijanski fudbalski godišnji kup.
14-1	1113-1116	Kup	N	NOUN	http://www.wikidata.org/entity/Q169918[4]	EVENT[4]	kup	_	_	_	CV0012	2	CV0012;ENG30-01859325-n	*	simple_wsd - CV0012:0.3975::sportsko takmičenje na principu eliminacije u kojem pobednik dobija pehar - ENG30-01859325-n:0.3681::običan labud starog sveta, poznat po zvonkom i prijatnom glasu	
14-2	1117-1124	Italije	N	PROPN	http://www.wikidata.org/entity/Q169918[4]	EVENT[4]	Italija	_	_	_	_	_	_	_	_	
14-3	1125-1126	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
14-4	1126-1131	ital.	ABB	X	_	_	ital.	_	_	_	_	_	_	_	_	
14-5	1132-1137	Coppa	F	X	http://www.wikidata.org/entity/Q169918[5]	EVENT[5]	Coppa	_	_	_	_	_	_	_	_	
14-6	1138-1144	Italia	F	X	http://www.wikidata.org/entity/Q169918[5]	EVENT[5]	Italia	_	_	_	_	_	_	_	_	
14-7	1144-1145	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
14-8	1146-1151	jeste	V	VERB	_	_	jesam	_	_	_	DRJ0-193392/0	1	DRJ0-193392/0	*	simple_wsd - DRJ0-193392/0:0.5343::postojati, egzistirati; pokazivati se, javljati se kao stvarno, realno; supl. prez. glagola biti.	
14-9	1152-1163	italijanski	A	ADJ	*	DEMO	italijanski	_	_	_	ENG30-02957066-a	2	ENG30-02957066-a;ENG30-03075662-a	*	simple_wsd - ENG30-02957066-a:0.6422::koji se odnosi ili je karakterističan za Italiju, njene ljude, kulturu i jezik - ENG30-03075662-a:0.5508::koji se odnosi na italske jezike	
14-10	1164-1173	fudbalski	A	ADJ	_	_	fudbalski	_	_	_	DRJ0-187395/0	1	DRJ0-187395/0	*	simple_wsd - DRJ0-187395/0:0.5138::koji se odnosi na fudbal, koji pripada fudbalu:	
14-11	1174-1182	godišnji	A	ADJ	_	_	godišnji	_	_	_	ENG30-01969150-a	2	ENG30-00678024-a;ENG30-01969150-a	*	simple_wsd - ENG30-01969150-a:0.5458::Koji se dešava svake godine ili je naplativ svake godine. - ENG30-00678024-a:0.4332::Čiji je životni ciklus ne traje duže od jedne godine.	
14-12	1183-1186	kup	N	NOUN	_	_	kup	_	_	_	CV0012	2	CV0012;ENG30-01859325-n	*	simple_wsd - CV0012:0.3851::sportsko takmičenje na principu eliminacije u kojem pobednik dobija pehar - ENG30-01859325-n:0.3709::običan labud starog sveta, poznat po zvonkom i prijatnom glasu	
14-13	1186-1187	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nemačka vojska je 1944. godine okupirala Mađarsku.
15-1	1187-1194	Nemačka	A	ADJ	*	DEMO	nemački	_	_	_	ENG30-06950528-n	2	ENG30-02957469-a;ENG30-06950528-n	*	simple_wsd - ENG30-06950528-n:0.6406::standardni nemački jezik; istorijski je nastao od zapadnogermanskog - ENG30-02957469-a:0.5496::koji se tiče Nemačke, njenih ljudi ili kulture	
15-2	1195-1201	vojska	N	NOUN	_	_	vojska	_	_	_	ENG30-01206986-n	3	ENG30-01206986-n;ENG30-08191230-n;ENG30-08199025-n	*	simple_wsd - ENG30-01206986-n:0.5106::Vremenski period proveden u vojnoj službi. - ENG30-08199025-n:0.4995::Vojne snage jedne države. - ENG30-08191230-n:0.3984::Organizacija vojnih kopnenih snaga.	
15-3	1202-1204	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
15-4	1205-1210	1944.	A	ADJ	_	_	1944.	_	_	_	_	_	_	_	_	
15-5	1211-1217	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.6078::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15202634-n:0.6016::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-08238660-n:0.6007::Zajednica studenata ili đaka koji zajedno diplomiraju.	
